page_link,canton,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://www.vwbz.ch/QV,lucerne,No,No,No,,,"The page provides an overview of the vocational qualification process for obtaining a commercial diploma, including school and company-based evaluations."
https://www.vwbz.ch/Praxismodule,lucerne,No,No,No,,,The page offers optional practical modules in the areas of personnel and finance for third-year trainees who lack opportunities for practical training in their companies.
https://www.vwbz.ch/Modulschulungen,lucerne,No,No,No,,,The page offers modular training sessions for vocational or practical trainers to efficiently use educational tools.
https://www.vwbz.ch/Impressum,lucerne,No,No,No,,,The page provides the imprint and contact details for the Verein Verwaltungsweiterbildung Zentralschweiz (VWBZ).
https://www.vwbz.ch/Hoehere_Berufsbildung,lucerne,No,No,No,,,"The page discusses higher vocational education and its increasing importance, particularly in public administration."
https://www.vwbz.ch/GGV_Erweiterte_Branchenkunde,lucerne,No,No,No,,,The page focuses on extended vocational knowledge for municipal employees in Luzern.
https://www.vwbz.ch/Disclaimer,lucerne,No,No,No,,,"The page outlines the terms and conditions for using the VWBZ portal, including disclaimers and data protection policies."
https://www.vwbz.ch/BiVo_2023/UEK,lucerne,No,No,No,,,"The page provides information on ""Überbetrieblichen Kurse"" (inter-company courses), including their structure, costs, and how they are organized through an Extranet tool."
https://www.vwbz.ch/BiVo_2023/Projektgruppe_BiVo,lucerne,No,No,No,,,The page describes a project group supporting the introduction of a vocational training reform in Central Switzerland.
https://www.vwbz.ch/BiVo_2023/BiVo_Snack,lucerne,No,No,No,,,The page offers short training sessions for instructors on various topics related to vocational training.
https://www.vwbz.ch/BiVo_2023/BiVo_Schulungen,lucerne,No,No,No,,,The page offers training sessions for vocational trainers to prepare them for the BiVo 2023 educational reform.
https://www.vwbz.ch/BiVo_2023,lucerne,No,No,No,,,"The page provides an overview of the BiVo 2023 educational reform, including its implementation and requirements for vocational trainers and trainees."
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/PE_und_ALS,lucerne,Yes,No,No,,,"The page discusses Prozesseinheiten (PE) and Arbeits- und Lernsituationen (ALS) in vocational training, including the use of rALS software for evaluations."
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/PE_Eingabe,lucerne,No,No,No,,,"The page provides guidelines for submitting a Prozesseinheit (PE), including document format and size limitations."
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Lerndokumentation,lucerne,No,No,No,,,The page discusses the learning and performance documentation required for vocational training in public administration.
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Extranet_ov_ap_inaktiv,lucerne,Yes,No,No,,,The page discusses the mandatory use of an Extranet system for vocational training starting 2023.
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Ausbildungsprogramm,lucerne,No,No,No,,,"The page outlines the responsibilities of vocational trainers in creating an educational program for each learner, which serves as a planning tool and basis for final exams."
https://www.vwbz.ch/,lucerne,No,No,No,,,"The page serves as a portal for vocational training in public administration, offering various resources and information."
https://www.lu.ch/Verzeichnisse/Online_Dienstleistungen/Online_Dienstleistungen_A_Z?il=B,lucerne,No,No,No,,,The page lists various online services and forms provided by the Canton of Lucerne.
https://www.lu.ch/Verzeichnisse/begriffe_a_z?il=B,lucerne,No,No,No,,,The page serves as an index of terms relating to various governmental and institutional topics in Canton Lucerne.
https://wauwilermoos.lu.ch/wir_ueber_uns/standort,lucerne,No,No,No,,,"The page provides directions to Justizvollzugsanstalt Wauwilermoos, a correctional facility, including the nearest highway exits and contact information."
https://villa-senar.lu.ch/,lucerne,No,No,No,,,"Information and images about Villa Senar, detailing its historical and cultural significance."
https://vif.lu.ch/naturgefahren/themen/notfallplanung,lucerne,No,No,No,,,Discusses emergency planning for natural hazards in Canton Luzern.
https://vif.lu.ch/mobilitaet/verkehrsmassnahmen,lucerne,No,No,No,,,The page outlines traffic measures aimed at improving traffic safety and managing road traffic in the Canton of Lucerne.
https://vif.lu.ch/down_load,lucerne,No,No,No,,,"The page offers templates, forms, guidelines, and regulations from the Department of Traffic and Infrastructure."
https://uwe.lu.ch/themen/abfall,lucerne,No,No,No,,,The page discusses waste and disposal in the Canton of Lucerne.
https://staatsarchiv.lu.ch/schaufenster/geschichten/turmuhr_1385,lucerne,No,No,No,,,"The page discusses the history of the first public clock in Lucerne, installed in Graggenturm in 1385, including a detailed instruction manual for its operation from a historical document."
https://staatsarchiv.lu.ch/schaufenster/geschichten,lucerne,No,No,No,,,"The page shares various historical stories and documents related to Canton Lucerne, covering a wide range of topics from local inventions to significant events in the region's history."
https://staatsarchiv.lu.ch/kantonsgeschichte/publikationen/aufsaetze_vortraege,lucerne,No,No,No,,,The page compiles various essays and lectures from the State Archives.
https://rawi.lu.ch/down_loads/Wirtschaftsentwicklung,lucerne,No,No,No,,,"Page provides downloads related to regional development, tourism promotion and economic development."
https://rawi.lu.ch/down_loads/down_loads_rp,lucerne,No,No,No,,,Documents and links related to spatial development in Kanton Luzern.
https://oereb.lu.ch/,lucerne,No,No,No,,,"The page provides information on the ÖREB Cadastre, an official system detailing public-law property restrictions in the Canton of Lucerne."
https://mehrwertausgleich.lu.ch/,lucerne,No,No,No,,,"The page provides information on the value-added compensation in the Canton of Lucerne, including legal foundations and guidelines."
https://kultur.lu.ch/Ausschreibungen/Selektive_Foerderung/archiv/Fetter_Vetter_und_Oma_Hommage_2020,lucerne,No,No,No,,,The page contains an archive of a cultural funding program from 2020.
https://ksschuepfheim.lu.ch/,lucerne,No,No,No,,,"The page provides information about Kantonsschule Schüpfheim, a gymnasium focusing on talent development in various fields."
https://ksalpenquai.lu.ch/service/reservationen/fuer_schuelerinnen_der_ksa,lucerne,No,No,No,,,Reservations for technical equipment and rooms at Kantonsschule Alpenquai Luzern for students.
https://ksalpenquai.lu.ch/service/reservationen,lucerne,No,No,No,,,"The page facilitates reservation of rooms, equipment, and furniture for different groups within Kantonsschule Alpenquai Luzern."
https://ksalpenquai.lu.ch/profil,lucerne,No,No,No,,,The page provides a profile of Kantonsschule Alpenquai Luzern.
https://klima.lu.ch/Klimapolitik_Kanton_Luzern/Rolle_des_Kantons,lucerne,No,No,No,,,Discusses the role of the Canton of Lucerne in climate policy.
https://informatik.lu.ch/,lucerne,Yes,No,No,,,"The page discusses various IT solutions implemented by the DIIN, including software for Covid-19 vaccination centers and e-Government authentication solutions."
https://immobilien.lu.ch/,lucerne,No,No,No,,,The page is about real estate projects and services in the Kanton Luzern.
https://handelsregister.lu.ch/,lucerne,No,No,No,,,"The page serves as the official commercial register for the Canton of Lucerne, providing legal and economic information about companies."
https://gruezi.lu.ch/wohnen/abfallentsorgung,lucerne,No,No,No,,,The page provides information on waste disposal in the Canton of Lucerne.
https://gruezi.lu.ch/soziale_sicherheit/krankheit_unfall,lucerne,No,No,No,,,Information about insurance requirements for illness and accidents in Switzerland.
https://gruezi.lu.ch/mobilitaet/fahrrad_zu_fuss,lucerne,No,No,No,,,The page provides information on cycling and walking in the Canton of Lucerne.
https://gruezi.lu.ch/gesundheit/schwangerschaft_geburt,lucerne,No,No,No,,,Information and services related to pregnancy and childbirth in Kanton Luzern.
https://gruezi.lu.ch/gesundheit/psychische_gesundheit,lucerne,No,No,No,,,The page provides information on mental health support and services available in the Canton of Lucerne.
https://gruezi.lu.ch/gesundheit/medizinische_versorgung,lucerne,No,No,No,,,"The page provides information on medical care, advising individuals to consult a general practitioner in case of illness or minor accidents, and to visit a hospital for severe emergencies."
https://gruezi.lu.ch/gesundheit/gesundheitssystem,lucerne,No,No,No,,,"Overview of the healthcare system in Switzerland, particularly in Kanton Luzern."
https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Informationen_Coronavirus/Long_Covid,lucerne,Yes,No,No,,Health,Provides information on Long-Covid and mentions a digital platform and an app.
https://finanzen.lu.ch/,lucerne,No,No,No,,,The page is a competence center for financial and controlling issues in the cantonal administration.
https://disg.lu.ch/themen/Menschen_im_Alter/Altersleitbild,lucerne,No,No,No,,,The page discusses aging as a natural process and elaborates on the canton of Luzern's policies for ensuring quality of life for the elderly.
https://disg.lu.ch/themen/integration/integration_publikationen,lucerne,No,No,No,,,The page provides publications and resources concerning integration strategies in the region.
https://disg.lu.ch/themen/integration/integration_aktivitaeten/Schutz_vor_Diskriminierung,lucerne,No,No,No,,,The page discusses measures against discrimination as part of the Canton of Lucerne's integration programs.
https://disg.lu.ch/themen/integration/integration_aktivitaeten/integration_weiterbildung,lucerne,No,No,No,,,"The page focuses on public sensitization and further education regarding the integration of immigrants, organized by the Department of Social Affairs and Society of Canton Lucerne."
https://disg.lu.ch/themen/integration/integration_aktivitaeten/integration_strategie,lucerne,No,No,No,,,Information on the Cantonal Integration Program in Kanton Luzern for 2022-2023.
https://disg.lu.ch/themen/integration/integration_aktivitaeten/Informationskonzept_Kanton_Luzern_Integration,lucerne,No,No,No,,,"The page outlines an information concept for the integration of immigrants in Canton Lucerne, focusing on providing necessary information and support to new arrivals for a smoother integration process."
https://disg.lu.ch/themen/integration/integration_aktivitaeten,lucerne,No,No,No,,,Page provides a list of activities and programs aimed at integrating immigrants into the community.
https://disg.lu.ch/Sitemap,lucerne,No,No,No,,,The page provides a sitemap of various topics and resources related to social issues and community services in Kanton Luzern.
https://disg.lu.ch/publikationen/bestellen,lucerne,No,No,No,,,Page for ordering various publications provided by the administrative body.
https://disg.lu.ch/info_kompass,lucerne,No,No,No,,,Program providing information on various everyday topics to immigrants in Kanton Luzern.
https://darmkrebsvorsorge.lu.ch/,lucerne,No,No,No,,,The page is focused on colorectal cancer prevention and offers information on screening programs.
https://beruf.lu.ch/Berufslehre/Berufslehre_im_Betrieb/Lehrverhaeltnis/Informationen_zum_Lehrverhaeltnis/Informationen_fuer_Lernende_und_Gesetzliche_Vertreter,lucerne,No,No,No,,,The page provides information for apprentices and their legal representatives regarding the apprenticeship agreement.
https://azs-zivilschutz.lu.ch/Zeitplan,lucerne,No,No,No,,,"The page provides a timeline for the construction and renovation of an instruction building, expected to be completed by 2028."
https://azs-zivilschutz.lu.ch/Projekt,lucerne,No,No,No,,,"The page discusses a construction project for the Ausbildungszentrum Sempach, focusing on renovations and new buildings."
https://azs-zivilschutz.lu.ch/,lucerne,No,No,No,,,"The page provides information about the civil protection training center in Sempach, including its renovation plans and importance in disaster management."
https://lawa.lu.ch/wald/waldnutzung/Erschliessung,lucerne,No,No,No,,,Discusses the infrastructure for sustainable wood utilization and forest care in the Canton of Luzern.
https://steuern.lu.ch/steuererklaerung/steuererklaerung_jurp,lucerne,Yes,Yes,No,Webpage,Finance and taxes,Provides tax declaration software for legal entities and system requirements.
https://ksberomuenster.lu.ch/dienstleistungen/ICT,lucerne,Yes,No,No,,,"Discusses ICT support for educational infrastructure, including software and hardware."
https://lawa.lu.ch/wald/waldnutzung/Regionale_Waldeigentuemer_Organisationen,lucerne,No,No,No,,,Discusses the organization and management of forest lands in the Canton of Luzern.
https://grundbuch.lu.ch/grundlagen/Grundstueckerwerb_durch_Personen_im_Ausland,lucerne,No,No,No,,,Discusses the legal regulations for foreigners acquiring land in Switzerland.
https://www.lu.ch/-/klu/ris/cdws/document?fileid=28ef5a5a6af34fadb78934650c7a2d2b,lucerne,No,No,No,,,Discusses financial reforms and adjustments in the Canton of Luzern.
https://steuern.lu.ch/steuererklaerung/steuererklaerung_grundstueckgewinnsteuer,lucerne,Yes,Yes,Yes,PDF,Finance and taxes,Provides a PDF form for filing property gain tax and mentions the requirement of Adobe Reader for correct display.
https://rawi.lu.ch/down_loads,lucerne,No,No,No,,,"Provides downloadable materials like forms, guides, and reports in various sectors including construction and spatial planning."
https://mehrwertausgleich.lu.ch/Muster,lucerne,No,No,No,,,Provides templates and sample documents for various administrative and zoning processes.
https://wahlen.lu.ch/srat/wahlvorbereitung/wahlanleitung,lucerne,No,No,No,,,"Provides guidance for National and Council elections in 2023, including contact information for media and organizational queries."
https://informatik.lu.ch/Kontaktformular,lucerne,Yes,No,No,,,"Provides a contact form for the Department of Informatics in Luzern, not to be used for support or password issues."
https://staatsarchiv.lu.ch/archivieren/pfarreien,lucerne,No,No,No,,,The page discusses the oversight of Catholic church communities and provides guidelines for archiving church records.
https://beruf.lu.ch/Beratung_und_Unterstuetzung/Psychologische_Beratung/Beratung_fuer_Lehrbetriebe,lucerne,No,No,No,,,The page offers psychological counseling services for vocational trainers dealing with various issues related to trainees.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/inkassohilfe,lucerne,No,No,No,,,The page provides information on debt collection assistance for alimony payments.
https://baurecht.lu.ch/Anwendungshilfen,lucerne,No,No,No,,,The page provides templates and guidelines for municipal construction and zoning regulations.
https://rawi.lu.ch/dienstleistungen/geoinformation,lucerne,Yes,No,No,,,"The page discusses geoinformation services, including the operation and maintenance of geodata infrastructure, GIS applications, and data standards."
https://www.lu.ch/verwaltung/JSD/jsd_dienststellen/jsd_departementssekretariat/jsd_rechtsabteilung,lucerne,No,No,No,,,"The page outlines the legal services provided by the department, including the drafting of laws and regulations, and legal consultation."
https://uwe.lu.ch/formulare/PDF_Anzeige_im_Web_Browser,lucerne,Yes,Yes (webpage guide),No,Webpage,Others,The page provides instructions on how to view PDF files in web browsers and suggests using Adobe Reader for compatibility issues.
https://lawa.lu.ch/download/download_wald/forstfachpersonen,lucerne,No,No,No,,,"The page offers documents and forms for forestry professionals, including guides related to forest management."
https://staatsarchiv.lu.ch/begriffe_a_z,lucerne,No,No,No,,,"The page appears to be an alphabetical list of terms and phrases, possibly related to archives and records."
https://daf.lu.ch/Ukraine_Informationen/Asyl_Sozialhilfe,lucerne,No,No,No,,,"The page seems to contain information related to Ukraine, asylum, and social assistance."
https://gemeinden.lu.ch/Gemeindeaufsicht,lucerne,No,No,No,,,The page appears to be related to municipal oversight and administration.
https://ksalpenquai.lu.ch/veranstaltungen/kanti_theater/2019_Maedchen_in_Uniformen,lucerne,No,No,No,,,The page is about a theater project called Mädchen in Uniformen at KSA.
https://lawa.lu.ch/Landwirtschaft/Baugesuche_und_Raumplanung/Baugesuchseingabe,lucerne,No,No,No,,,The page provides information on submitting building applications for agricultural structures and facilities.
https://www.lu.ch/verwaltung/staatskanzlei/Mangellage/03_Wirtschaft,lucerne,No,No,No,,,The page discusses the role of the federal government in intervening during energy shortages affecting the economy.
https://immobilien.lu.ch/leistungen/Planen_Bauen/aktuelle_bauprojekte/Zivilschutzzentrum_Sempach,lucerne,No,No,No,,,The page discusses the renovation and new construction plans for a civil protection training center in Sempach.
https://gesundheit.lu.ch/znueni,lucerne,No,No,No,,,The content could not be retrieved for analysis.
https://wauwilermoos.lu.ch/offener_vollzug/ov_aus_dem_alltag/ov_besuche_urlaub,lucerne,No,No,No,,,The page provides information on visitation rules and regulations for inmates at the Wauwilermoos correctional facility.
https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Mpox,lucerne,No,No,No,,,"The page provides information on Mpox (Monkeypox) disease, its symptoms, transmission, and vaccination recommendations."
https://steuern.lu.ch/publikationen/news_archiv,lucerne,Yes,No,No,,Finance and taxes,"The page provides an archive of news related to taxes, including a mention of Luzerner Steuerdeklarationssoftware available for download."
https://migration.lu.ch/Asyl_und_Rueckkehr/FAQ,lucerne,No,No,No,,,The page provides a FAQ section on asylum and return procedures in Switzerland.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/betreibung,lucerne,No,No,No,,,The page provides information on the legal process for enforcing alimony payments.
https://informatik.lu.ch/was_wir_bewegen,lucerne,Yes,No,No,,Communication and collaboration,"The page discusses the services provided by the Dienststelle Informatik of the Canton of Lucerne, including software solutions for various departments and schools."
https://kssursee.lu.ch/Intern,lucerne,Yes,No,Yes,Webpage,Education,The page provides information on various ICT support and software tools for educational purposes at Kantonsschule Sursee.
https://mse.lu.ch/links/links_medien,lucerne,No,No,No,,,The page provides links to various media outlets and electronic journals.
https://mehrwertausgleich.lu.ch/Materialien,lucerne,No,No,No,,,The page provides materials related to changes in planning and building laws.
https://informatik.lu.ch/Job,lucerne,Yes,No,No,,,"The page offers job opportunities in the IT sector, focusing on various aspects like cloud, digitalization, and applications."
https://immobilien.lu.ch/immobilienstrategie,lucerne,No,No,No,,,The page discusses the strategy for managing the cantonal real estate portfolio in Luzern.
https://wahlen.lu.ch/rrat/wahlvorbereitung/wahlanleitung,lucerne,No,No,No,,,The page provides information about the candidates for the 2023 elections in Luzern.
https://handelsregister.lu.ch/onlinebestellungen_und_preise,lucerne,No,No,No,,,The page provides information on how to order certified and uncertified extracts from the commercial register.
https://mehrwertausgleich.lu.ch/Impressum,lucerne,No,No,No,,,"The page provides the imprint and credits for the website, including information on web design and hosting."
https://volksschulbildung.lu.ch/unterricht_organisation,lucerne,Yes,No,Yes,Webpage,Education,"The page provides information on the organization of primary education, including the introduction of new administrative software."
https://steuern.lu.ch/publikationen/nav_wegleitungen,lucerne,No,No,No,,,"The page provides various tax guides, forms, and questionnaires for natural persons."
https://gemeinden.lu.ch/Grundstueckerwerb_durch_Auslaender,lucerne,No,No,No,,,The page provides information on the regulations and procedures for foreigners acquiring property in Switzerland.
https://ksalpenquai.lu.ch/Sitemap,lucerne,Yes,No,No,,,"The page is a sitemap for Kantonsschule Alpenquai Luzern, covering various topics including ICT and software for BYOD classes."
https://vif.lu.ch/down_load/vorlagen,lucerne,No,No,No,,,"The page provides various templates for partners, including reports and project management documents."
https://sport.lu.ch/j_s/TRAININGplus,lucerne,Yes,No,No,,,"The page discusses TRAININGplus, a software platform introduced for sports coaches to manage course registrations and other related information."
https://rawi.lu.ch/down_loads/downloads_geo/av_handbuch/av_handbuch_stufe_kanton,lucerne,No,Yes,No,Webpage,"Maps, infrastructures and territorial planning",The page provides guidelines and instructions related to geoinformation and official surveying in the Canton of Luzern.
https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Informationen_Coronavirus/Testangebote,lucerne,No,No,No,,,"The page returned a 404 error, indicating that the content is not available."
https://wahlen.lu.ch/krat/wahlvorbereitung/wahlanleitung,lucerne,No,No,No,,,The page provides information about the candidates for the 2023 elections in the Luzerner Kantonsrat.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/strafverfahren,lucerne,No,No,No,,,The page provides information on how to initiate a criminal procedure against someone who fails to meet maintenance obligations.
https://informatik.lu.ch/Organisation,lucerne,Yes,No,No,,,"The page outlines the organizational structure of the IT department in the Canton of Luzern, detailing various responsibilities including software and hardware management."
https://ksalpenquai.lu.ch/ICT/BYOD_Klassen,lucerne,Yes,Yes,Yes,Webpage,Education,"The page provides guidelines for students in BYOD classes, including software and hardware requirements, as well as setup instructions for Microsoft Office 365."
https://steuern.lu.ch/steuererklaerung/obeam,lucerne,Yes,Yes,No,Webpage,Finance and taxes,"The page provides information about oBeam, a mobile scan app designed to simplify the process of submitting tax returns electronically."
https://kultur.lu.ch/Ausschreibungen/Selektive_Foerderung/archiv/Kezia_Zurbruegg_und_Philipp_Ritler,lucerne,No,No,No,,,The page discusses the work of Kezia Zurbrügg and Philipp Ritler in the field of documentary and fictional film direction.
https://steuern.lu.ch/publikationen/steuerstatistiken,lucerne,No,No,No,,,The page provides statistical information related to taxes and finances in the Canton of Luzern.
https://www.lu.ch/verwaltung/BKD/Aktuelle_Projekte_und_Themen,lucerne,Yes,No,No,,Education,The page discusses various projects related to the integration of software and digital tools in educational settings in the Canton of Luzern.
https://rawi.lu.ch/themen/siedlungsentwicklung/siedlungsentwicklung_hilfsmittel,lucerne,No,No,No,,,The page provides various guidelines and tools for urban development and planning in the Canton of Luzern.
https://beruf.lu.ch/Sitemap,lucerne,No,No,No,,,"The page serves as a sitemap for the Berufsbildungszentrum Luzern, providing an overview of various educational and vocational training programs."
https://gerichte.lu.ch/recht_sprechung/lgve/Ajax?EnId=10975,lucerne,No,No,No,,,The page contains a legal decision related to urban planning and zoning in the Canton of Luzern.
https://volksschulbildung.lu.ch/unterricht_organisation/uo_sonderschulung/uo_ss_unterricht/uo_ss_unterricht_icf,lucerne,No,No,No,,,The page focuses on the educational and support process for students with special educational needs in the Canton of Luzern.
https://zivilschutz.lu.ch/Unsere_Abteilung/Infrastruktur/Warnung_und_Alarmierung_der_Bevoelkerung,lucerne,No,No,No,,,"The page provides information on the warning and alerting systems for the population in the Canton of Luzern, including siren tests and emergency procedures."
https://weltvonmorgen-beruf.lu.ch/24_CAD_WB_BBZW,lucerne,Yes,Yes,No,Webpage,Education,"The page discusses CAD training for teachers, focusing on the integration of 3D technologies and CAD software in vocational education."
https://uwe.lu.ch/themen/radon/Radon_in_Schulen,lucerne,No,No,No,,,"The page discusses the obligation to measure radon levels in schools and kindergartens in the Canton of Luzern, as per the Radiation Protection Ordinance."
https://immobilien.lu.ch/ueberuns,lucerne,No,No,No,,,"The page provides information about the Dienststelle Immobilien, the real estate competence center of the Canton of Luzern, and its services."
https://ksreussbuehl.lu.ch/intern,lucerne,Yes,Yes,Yes,Webpage,Education,"The page provides password-protected areas and technical guides for students and teachers, including password reset procedures and 2FA instructions."
https://lebensmittelkontrolle.lu.ch/trinkwasser/pflichten_der_betriebe/selbstkontrolle,lucerne,No,No,No,,,The page discusses the responsibilities of water supply companies in ensuring the quality of drinking water.
https://steuern.lu.ch/steuererklaerung,lucerne,Yes,No,No,,Finance and taxes,The page provides information about software for filling out tax returns.
https://steuern.lu.ch/kontakt,lucerne,Yes,No,No,,Finance and taxes,"The page provides contact information for tax-related queries, including a HelpDesk for tax software."
https://steuern.lu.ch/publikationen/newsletter_nlm,lucerne,Yes,No,No,,Finance and taxes,"The page archives newsletters related to tax matters, including updates on tax software."
https://staatsarchiv.lu.ch/recherche/bestaende/bestand_historisch,lucerne,No,No,No,,Archives and document management,The page provides an overview of the historical archives maintained by the State Archive of Lucerne.
https://finanzen.lu.ch/facts_und_figures,lucerne,No,No,No,,Finance and taxes,The page provides financial and statistical information about the state budget.
https://immobilien.lu.ch/leistungen/Planen_Bauen/aktuelle_bauprojekte,lucerne,No,No,No,,,The page provides information on current construction projects managed by the Canton of Lucerne.
https://steuern.lu.ch/steuererklaerung/steuererklaerung_natp/erklaervideos,lucerne,Yes,Yes,No,Video,Finance and taxes,The page offers explanatory videos on how to use tax software for filing tax returns.
https://weltvonmorgen-beruf.lu.ch/26_Art_Talks_und_Virtual_Tours,lucerne,No,No,No,,,"The page discusses virtual educational programs that focus on art and culture, aiming to enhance various competencies including digital communication."
https://uwe.lu.ch/themen/luft,lucerne,No,No,No,,,The page focuses on air quality and pollution control measures in Central Switzerland.
https://staatsarchiv.lu.ch/projekte/grossratsbiografien,lucerne,No,No,No,,,The page provides biographical information on members of the Lucerne Grand Council from 1803 to 2007.
https://informatik.lu.ch/Aktuelle_Projekte/VDI,lucerne,Yes,No,No,,,"The page discusses the implementation of Virtual Desktop Infrastructure (VDI) in the Canton of Lucerne, focusing on its benefits and security features."
https://weltvonmorgen-beruf.lu.ch/03_Orbit_guided_learning,lucerne,Yes,No,No,,,"The page discusses the ORBIT project, a digital learning platform for vocational schools in the Canton of Lucerne, focusing on its development and objectives."
https://steuern.lu.ch/publikationen,lucerne,No,No,No,,,"The page offers various tax-related publications, including guidelines, questionnaires, and forms."
https://personal.lu.ch/ueber_uns/HR_Dienstleistungen_Volksschulen,lucerne,No,No,No,,,"The page focuses on human resources services for public schools, including payroll and personnel administration."
https://weltvonmorgen-beruf.lu.ch/21_Interaktive_Lern_u_Erklaervideos,lucerne,Yes,Yes,No,Video,Education,"The page discusses the use of digital video tutorials to simplify complex processes, particularly in vocational education."
https://personal.lu.ch/ueber_uns/HR_Services,lucerne,Yes,No,No,,,"The page discusses HR services, including the operation and development of HR IT infrastructure and tools."
https://polizei.lu.ch/wir_ueber_uns,lucerne,No,No,No,,,The page provides information about the police force in Luzern.
https://ksalpenquai.lu.ch/Archiv/Dominobahn,lucerne,No,No,No,,,The page contains an archive of a project related to a domino train.
https://volksschulbildung.lu.ch/stichworte_a_z,lucerne,No,No,No,,,The page provides an index of topics related to primary education.
https://volksschulbildung.lu.ch/unterricht_organisation/uo_planen_org_ilink/uo_po_schulbibliothek,lucerne,Yes,No,No,,,The page discusses the role of school libraries and mentions the use of library software for cataloging and management.
https://ksseetal.lu.ch/Dokumente,lucerne,No,No,No,,,The page provides various documents and regulations related to the Kantonsschule Seetal.
https://immobilien.lu.ch/download,lucerne,No,No,No,,,The page offers various downloadable documents related to real estate and property management.
https://gerichte.lu.ch/recht_sprechung/lgve/Ajax?EnId=10976,lucerne,No,No,No,,,The page discusses a legal case related to public procurement for a new theater in Luzern.
https://finanzen.lu.ch/feedback_formular,lucerne,No,No,No,,,The page provides a feedback form for the Department of Finance in Luzern.
https://kssursee.lu.ch/Reglemente,lucerne,No,No,No,,,"The page provides various regulations and guidelines for Kantonsschule Sursee, including those for IT usage but not specifically about software."
https://steuern.lu.ch/publikationen/nav_wegleitungen/we_selbstaendigerwerbende,lucerne,No,No,No,,,"The page provides tax guidelines and forms for self-employed individuals, including those in agriculture."
https://www.lu.ch/verwaltung/BKD/Medienmitteilungen_Schuljahr_2019_20/Archiv_Medienmitteilungen/Medienmitteilungen_Schuljahr_2021_2022,lucerne,Yes,No,No,,,"The page contains an archive of media releases for the school year 2021/2022, including a section about the procurement of school administration software."
https://ksberomuenster.lu.ch/termine_news/veranstaltungen/veranstatlungen_sj_2022_23/praesentation_maturaarbeiten_2022,lucerne,No,No,No,,,The page discusses the presentation of Matura works by students.
https://veterinaerdienst.lu.ch/tierarzneimittel/downloads,lucerne,No,No,No,,,The page provides various forms and guidelines related to veterinary medicine.
https://weltvonmorgen-beruf.lu.ch/01_Digitale_Schlusspruefung_ABU,lucerne,Yes,No,No,,Education,The page discusses the digitalization of final exams in general education courses.
https://staatsarchiv.lu.ch/ueber_uns/ansprechpersonen,lucerne,No,No,No,,,The page provides contact information for various departments within the State Archives.
https://polizei.lu.ch/praevention/verkehrspraevention/unterrichtsprogramme/weitere_unterrichte,lucerne,No,No,No,,,The page outlines various educational programs offered by the Luzerner Police.
https://informatik.lu.ch/Aktuelle_Projekte/SAFe,lucerne,Yes,No,Yes,Video,Statistics and data analysis,The page discusses the adoption of the Scaled Agile Framework.
https://sport.lu.ch/j_s/sportdb,lucerne,Yes,No,No,,Health,The page mentions the operation of the National Sports Database.
https://darmkrebsvorsorge.lu.ch/Leistungserbringende/Schulung,lucerne,Yes,Yes,Yes,Video,Health,The page provides training videos for the MC-SIS software.
https://steuern.lu.ch/steuererklaerung/steuererklaerung_natp,lucerne,Yes,No,Yes,Webpage,Finance and taxes,The page provides information on tax declaration software for individuals.
https://beruf.lu.ch/Dokumente_Formulare_Links?theme=&type=098A1E71162347319CBF7B929001813B&publisher=00000000000000000000000000000000&tag=,lucerne,No,No,No,,,"The page provides various documents, forms, and links related to vocational and further education."
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/bevorschussung,lucerne,No,No,No,,,The page provides information on child support advances.
https://ksberomuenster.lu.ch/Unterricht/projekte/Sondertage/2021_de_improvisaitonstheater,lucerne,No,No,No,,,The page discusses an improvisation theater event for students.
https://ksalpenquai.lu.ch/ICT/Software,lucerne,Yes,No,No,,,The page provides information on how students can download Microsoft Office and Adobe products for free.
https://gemeinden.lu.ch/Zivilstandswesen,lucerne,No,No,No,,,The page discusses services offered by the Department of Municipalities in the area of civil status.
https://migration.lu.ch/Besuch_Visum/Besuchsaufenthalt_und_Einladung,lucerne,No,No,No,,,The page provides information on visa-free and visa-required stays in Switzerland.
https://ksalpenquai.lu.ch/service/Kopieren_und_Drucken,lucerne,Yes,Yes,Yes,Web,Education,The page provides a guide on how to use the PaperCut software for printing and copying at the school.
