page_link,software_name,software_name_chatGPT,canton,software_name_explanation,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,Main Content Elements,Search Function,Images,Immediate Feedback Mechanisms,Animations,Multimedia Elements,Hyperlinks,Navigation Menu,Structured Contents,Interactive Elements,Accessibility Issues
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/digitale-services/eplanung-hilfe-infos/haeufig-gestellte-fragen,ePlanung,"ePlanung, Smart Service Portal",aargau,"The page provides comprehensive FAQs about ePlanung, a digital service for spatial planning, and mentions the Smart Service Portal for account management.",Yes,Yes,Yes,Text,E-governance and administration,"Provides a comprehensive FAQ about ePlanung, a digital service for spatial planning in the Canton of Aargau.",2,TRUE,3,FALSE,0,0,TRUE,TRUE,TRUE,4,3
https://steuerverwaltung.tg.ch/hilfsmittel/equest.html/2945,eQuest,eQuest,thurgau,"The page provides information about eQuest, a software for electronic tax accounting for employers.",Yes,Yes,Yes,PDF,Finance and taxes,"The page provides information on eQuest, a software for electronic tax data exchange, and includes a PDF guide for its usage.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,0
https://www.zh.ch/de/steuern-finanzen/steuern/quellensteuer/quellensteuer-abrechnen/equest-abrechnen.html,eQuest,eQuest,zurich,"The page provides a guide for using eQuest, an eService of the ZHservices Business platform for online tax accounting.",Yes,Yes,Yes,PDF,Finance and taxes,The page provides a guide on how to use the eQuest web portal for withholding tax accounting.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,8
https://www.gsi.be.ch/de/start/dienstleistungen/formulare-gesuche-bewilligungen-organisationsstruktur/gesundheitsamt-formulare-gesuche-bewilligungen/heime.html,"eRV-Pflege, Google Chrome, Edge Chromium, Mozilla Firefox, IE (Internet Explorer), Microsoft Edge","eRV-Pflege, Google Chrome, Edge Chromium, Mozilla Firefox, IE (Internet Explorer), Microsoft Edge",bern,The page provides information on obtaining operating permits for nursing homes and offers a portal for digital services.,Yes,No,Yes,Webpage,Health,"Provides guidelines and forms for nursing and residential homes, including a section on the eRV-Pflege Portal.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.awa.bs.ch/stellensuche-arbeitslosigkeit/jobroom-und-eservices.html,"eServices, Jobroom","eServices, Jobroom",basel_stadt,"The page provides information on how job seekers and employers can use eServices and Jobroom for various employment-related tasks, including submitting documents and activating unemployment benefits.",Yes,Yes,No,Webpage,Social and public security,Discusses how to use eServices and Jobroom for job search and unemployment benefits.,1,TRUE,1,FALSE,0,0,TRUE,FALSE,TRUE,0,3
https://www.sg.ch/bauen/geoinformation/gi/geodienste/einbindung.html,"ESRI ArcMap, ArcGIS Pro, ArcGIS Earth, QGIS, GeoMedia Desktop","ESRI ArcMap, ArcGIS Pro, ArcGIS Earth, QGIS, GeoMedia Desktop",st_gallen,"The page provides instructions for integrating the geoservices of the Canton of St.Gallen into various GIS systems such as ESRI ArcMap, ArcGIS Pro, ArcGIS Earth, QGIS, and GeoMedia Desktop.",Yes,No,Yes,Webpage,"Maps, infrastructures and territorial planning",The page provides guides on how to integrate geoservices of the Canton of St. Gallen into various GIS systems like ESRI ArcMap and QGIS.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/steuererklaerungen-fristverlaengerungen/elektronische-steuererklaerung-2022-fuer-privatpersonen/,"eSteuern-Programm, oBeam App","eSteuern-Programm, oBeam App",appenzell_ausserroden,The page provides comprehensive information on how to file electronic tax returns for the year 2022. It mentions the use of eSteuern-Programm and oBeam App for electronic submissions.,Yes,Yes,No,Webpage,Finance and taxes,The page provides a comprehensive guide on how to file tax returns electronically for the year 2022.,2,FALSE,2,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.ow.ch/_rte/onlinedienst/3964,"eTax OW, Obwalden Tax","eTax OW, Obwalden Tax",obwalden,The page details the electronic tax declaration services for natural and legal persons provided by the Canton of Obwalden.,Yes,No,Yes,Online Platform and Downloadable Software,Finance and taxes,"The page provides information on electronic tax declaration solutions, eTax OW for individuals and Obwalden Tax for legal entities, offered by the canton of Obwalden.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/amt-fuer-berufsbildung-mittel-und-hochschulen/it-kompetenzzentrum-abmh/schulungsumgebung-etax/,eTax Schulungsumgebung,eTax Schulungsumgebung,solothurn,"The page introduces the eTax training environment, designed specifically for schools in the Canton of Solothurn to use as a training resource.",Yes,No,Yes,PDF,Education,"The page serves as a landing page for the eTax training environment, specifically designed for schools in the Canton of Solothurn.",2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://so.ch/verwaltung/finanzdepartement/steueramt/etax-solothurn/,eTax Solothurn,eTax Solothurn,solothurn,"The page provides information on eTax Solothurn, an online platform for filling and submitting tax declarations.",Yes,No,No,Webpage,Finance and taxes,"The page provides information on how to use the eTax Solothurn application for online tax filing, including technical support details.",2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://so.ch/verwaltung/finanzdepartement/steueramt/etax-solothurn/haeufige-fragen/registrierung-anmeldung/,eTax Solothurn,eTax Solothurn,solothurn,"The page provides a guide on how to register and log in to eTax Solothurn, including steps for account creation and troubleshooting.",Yes,Yes,No,Webpage,Finance and taxes,Provides information on how to register and log in to the eTax Solothurn platform.,2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.sz.ch/finanzdepartement/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software.html/10395,eTax.SZ,eTax.SZ,schwyz,"The page details the ""eTax.SZ"" software, which offers an online solution for natural persons to create and submit up to 20 tax declarations digitally, as well as a desktop application for creating an unlimited number of tax declarations.",Yes,Yes (webpage guide),No,Webpage,Finance and taxes,"The page offers information on eTax.SZ, a software for filing tax returns online and as a desktop application.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.sz.ch/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software/hilfe-und-anleitungen.html/10623,eTax.SZ,eTax.sz.ch,schwyz,The page provides guidance for switching from the desktop version to the online tax declaration solution and includes technical and subject-specific FAQs.,Yes,No,Yes,Webpage,Finance and taxes,The page offers guidance and answers to frequently asked questions about tax declaration software.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://zg.ch/de/steuern-finanzen/steuern/juristische-personen/steuererklaerung-ausfuellen,eTax.zug,eTax.zug,zug,The page provides instructions for using the eTax.zug software for legal entities to file tax returns electronically or in printed form.,Yes,Yes,Yes,PDF,Finance and taxes,The page provides guidelines on how to use eTax.zug software for filing tax returns for legal entities.,9,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,0
https://zg.ch/de/steuern-finanzen/steuern/natuerliche-personen/steuererklaerung-ausfuellen,eTax.zug,eTax.zug,zug,The page provides instructions for using the eTax.zug software to electronically file tax returns.,Yes,Yes,Yes,PDF,Finance and taxes,The page provides information on how to electronically file tax returns using eTax.zug software.,12,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,0
https://zg.ch/de/steuern-finanzen/steuern/steuererklaerung-hilfe,eTax.zug,eTax.zug,zug,The page provides guidance on how to electronically submit tax returns using the eTax.zug software for both natural and legal persons.,Yes,Yes,Yes,Web-based,Finance and taxes,Provides a guide on how to electronically submit tax returns using the eTax.zug software.,6,TRUE,6,FALSE,0,0,TRUE,TRUE,TRUE,2,0
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-juristische-personen/fragen-antworten-etaxes-unternehmen.html,eTaxes,eTaxes,st_gallen,"The page provides a FAQ section for eTaxes software used by companies, addressing system requirements, installation, and other technical queries.",Yes,Yes,No,Webpage,Finance and taxes,"Provides FAQs about eTaxes software, including system requirements and troubleshooting.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,2,3
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-privatpersonen/Support.html,eTaxes,eTaxes,st_gallen,"The page offers support for eTaxes, detailing FAQs and guidance for downloading, installing, and troubleshooting the software.",Yes,Yes,No,Webpage,Finance and taxes,The page serves as a support guide for electronic tax filing for private individuals.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,7,4
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-privatpersonen/eFiling.html,"eTaxes, oBeam","eTaxes, oBeam",st_gallen,"The page details the eFiling process for tax declarations, which is fully digital and can be done using eTaxes software and the oBeam smartphone app.",Yes,Yes (webpage guide),No,"Webpage, Video",Finance and taxes,"Provides information on eFiling, a fully digital method for submitting tax returns using the eTaxes software.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,2,6
https://www.sg.ch/wirtschaft-arbeit/Etiketto-Mat.html,Etiketto-Mat,Etiketto-Mat,st_gallen,"The page describes the Etiketto-Mat, an Excel-based tool for creating labels, and provides information on how to order it.",Yes,Yes (webpage guide),No,Webpage,E-governance and administration,Discusses the Etiketto-Mat software used for label creation in Scan-Centers.,1,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,2,5
https://so.ch/staatskanzlei/eumzug/eumzug/verarbeitung-von-eumzuegen-im-system/,eUmzug,eUmzug,solothurn,The page provides guidelines for municipalities on processing e-movement reports within the eUmzug system.,Yes,Yes,No,Webpage,E-governance and administration,The page outlines the procedures for processing electronic relocations within the Canton of Solothurn's system.,2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.ag.ch/de/ueber-uns/jobs-karriere/bildungsangebote/uebungsdateien-informatik,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016","Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",aargau,The page offers downloadable ZIP files containing exercise files for various software.,Yes,No,Yes,ZIP,Education,"The page offers downloadable ZIP files for practicing various software applications like Excel, Outlook, PowerPoint, and more.",5,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,2,3
https://uwe.lu.ch/themen/energie/Betriebsoptimierung/Dokumente_und_Links,"Excel-Tool der EnDK, Energo, PEIK","Excel-Tool der EnDK, Energo, PEIK",lucerne,"The page provides documents and links for legal foundations and tools related to energy optimization, including software tools and their manuals.",Yes,No,Yes,Document,"Environment, agriculture and natural resources","The page provides documents and links regarding legal bases, tools, and additional literature for energy operational optimization.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,5
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/archiv-fisc2010-bis-efisc2013/download-fisc2011.html/3259,Fisc,Fisc,thurgau,"The page provides a download for the Fisc2011 tax declaration software and includes features such as an online guide, tax calculation, and data import from the previous year.",Yes,Yes,No,Webpage,Finance and taxes,The page provides a download link and instructions for Fisc2011 tax software.,3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,1
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/archiv-fisc2010-bis-efisc2013/download-fisc2010.html/3260,Fisc,Fisc2010,thurgau,"The page provides a download for the Fisc2010 software, which includes features for tax declaration, tax calculation, and data import from the previous year.",Yes,Yes,Yes,"Webpage, PDF",Finance and taxes,"The page offers a download for Fisc2010 tax software, which includes an online guide for tax calculation and form completion.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,1
https://www.gr.ch/DE/institutionen/verwaltung/diem/ajf/fischerei/Fischen-in-Graubuenden/Seiten/Fischerei-App.aspx,Fischerei-App,Fischerei-App,graubunden,"The page provides information about the Fischerei-App, which is used for recording fishing statistics and activities.",Yes,Yes,No,Webpage,"Environment, agriculture and natural resources",The page discusses a fishing app for recording fishing statistics and activities.,2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=fischfangstatistik-einreichen-af4c55e8-2bb3-44ae-96d9-36efd79dad25_de,Fischfangstatistik,Fischfangstatistik,aargau,The page provides instructions for using an electronic application to record fishing statistics.,Yes,Yes,Yes,PDF,"Environment, agriculture and natural resources",The page provides a platform for submitting fishing statistics and offers PDF guides on how to use the application.,4,TRUE,0,FALSE,0,1,TRUE,TRUE,TRUE,0,3
https://www.fr.ch/de/kub/frebooks,"FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions","FReBOOKS, Onleihe, Cantook Station, Overdrive, PressReader, Freegal Music, Adobe Digital Editions",freiburg,"The page describes FReBOOKS, a digital platform offering E-Books, audiobooks, international press, and music. It also mentions the software required for certain functionalities.",Yes,Yes,Yes,Webpage,Culture and tourism,"The page offers a digital platform for e-books, audiobooks, and other media, and provides guides on how to use the service.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,5
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/erstellen-eines-dossiers,FRIAC,FRIAC,freiburg,"The page provides detailed information on how to create a construction dossier using the FRIAC application, including steps for submitting various types of documents.",Yes,No,Yes,Webpage,"Maps, infrastructures and territorial planning",The page provides a guide for using the FRIAC application to submit building permit requests.,1,TRUE,0,FALSE,0,2,TRUE,TRUE,TRUE,0,5
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/handbuecher,FRIAC,FRIAC,freiburg,"The page provides various handbooks to assist users in utilizing the FRIAC application, covering topics like data export and special procedures.",Yes,No,Yes,PDF,"Environment, agriculture and natural resources","The page provides various handbooks and documents to assist users in utilizing the FRIAC application, specifically for building permits and approvals.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/tutorials,FRIAC,FRIAC,freiburg,"The page offers various tutorials for using the FRIAC application, covering topics like creating a dossier, managing documents, and granting third-party access.",Yes,No,Yes,Video,"Maps, infrastructures and territorial planning","Provides tutorials for the FRIAC application, which is related to building permits and planning.",1,TRUE,0,FALSE,0,16,TRUE,TRUE,TRUE,0,4
https://www.fr.ch/de/steuern/natuerliche-personen,FriTax,FriTax,freiburg,The page serves as a hub for tax-related information for natural persons in the canton of Freiburg. It mentions FriTax as a software for electronic tax filing.,Yes,No,Yes,Webpage,Finance and taxes,"The page provides information on FriTax, a software application for electronic submission of tax returns, including features and download options.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,FALSE,0,4
https://www.fr.ch/de/steuern/natuerliche-personen/fritax,FriTax,FriTax,freiburg,"The page provides an overview of FriTax, a software application for electronic tax filing in the canton of Freiburg. It includes download and installation instructions.",Yes,No,Yes,Webpage,Finance and taxes,"The page provides information about FriTax, a software application for filing tax returns in the canton of Freiburg.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.fr.ch/de/steuern/natuerliche-personen/fritax/download-fritax,FriTax,FriTax,freiburg,"The page provides download links and installation instructions for FriTax, an electronic tax filing software.",Yes,Yes,Yes,Webpage,Finance and taxes,The page offers the FriTax software for electronic tax filing and provides installation instructions for different operating systems.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.fr.ch/de/steuern/natuerliche-personen/fritax/fritax-faq,FriTax,FriTax,freiburg,"The page provides a FAQ section for FriTax, a software for electronic tax filing. It covers various aspects like data import, troubleshooting, and security.",Yes,Yes,No,Webpage,Finance and taxes,"The page provides a FAQ section for FriTax, a tax software, covering various topics like data import, troubleshooting, and electronic submission.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.fr.ch/de/gesundheit/vorbeugung-und-foerderung/zahnpflege-und-praevention/tipps-fuer-optimales-zaehneputzen,FunDent,FunDent,freiburg,The page provides educational material on oral hygiene and introduces the FunDent app designed for children aged 4 to 12.,Yes,Yes,No,App,Health,The page introduces an app called FunDent designed to promote good oral hygiene among children aged 4 to 12.,1,TRUE,0,FALSE,0,3,TRUE,TRUE,TRUE,0,4
https://www.sg.ch/wirtschaft-arbeit/pki/renewal-software.html,"Gemalto SafeNet Authentication Client, PIN Reset, Certificate Renewal","Gemalto SafeNet Authentication Client, PIN Reset, Certificate Renewal",st_gallen,"The page details the software requirements for PKI Smartcards, including ""Gemalto SafeNet Authentication Client"" for card usage, ""PIN Reset"" software for unlocking, and ""Certificate Renewal"" software for extending the card's validity.",Yes,Yes,Yes,PDF,E-governance and administration,The page provides information on the software required for reading PKI certificates and the procedures for PIN reset.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://www.ur.ch/_rte/publikation/8972,Geo Uri,geo.ur.ch,uri,The page provides a user guide for the geo.ur.ch platform.,Yes,No,Yes,PDF,"Maps, infrastructures and territorial planning","The page provides a PDF guide for Geo Uri, a software related to mapping and territorial planning.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,5
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=geodaten-beziehen-25a98e5f-f777-4bca-92d4-3a8a8e9a0ff3_de,Geodatenshop,Geodatenshop,aargau,The page provides a guide on how to download geodata through a specific application.,Yes,Yes,Yes,Webpage/PDF,"Maps, infrastructures and territorial planning","The page provides a guide on how to access and download geospatial data, including costs and legal frameworks.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://geoportal.lu.ch/Geodaten,"Geodatenshop, WMS, WFS","Geodatenshop, WMS, WFS",lucerne,"The page introduces a new Geodatenshop that provides various geospatial data in multiple formats, including Web Map Services (WMS) and Web Feature Services (WFS).",Yes,Yes,Yes,Webpage,"Maps, infrastructures and territorial planning",The page offers a Geodata shop providing various geospatial data formats.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/hochwasserschutz-gewaesser/gefahrenkarte-hochwasser,"Geoportal (Online Karten), Webapplikation des Bundes ""Erstmeldung von Naturereignissen""","Geoportal (Online Karten), Webapplikation des Bundes ""Erstmeldung von Naturereignissen""",aargau,"The page provides information on flood risk and hazard maps, as well as an online event register for natural hazards.",No,Yes,Yes,PDF,"Maps, infrastructures and territorial planning","The page provides information on flood risks and hazards, including a PDF guide on how to use the Geoportal for viewing flood hazard maps.",4,TRUE,1,FALSE,0,1,TRUE,TRUE,TRUE,1,3
https://www.geo.bs.ch/geodaten/geodienste/suchdienst/hilfe.html,Geoportal BS Search Service,Geoportal BS Search Service,basel_stadt,"The page provides guidance on using the search service of Geoportal BS, including how to query different layers and retrieve results in JSON format.",Yes,Yes,No,Webpage,"Maps, infrastructures and territorial planning",The page provides a guide on how to use the search service for various layers and how to retrieve results in JSON format.,2,TRUE,0,FALSE,0,0,TRUE,FALSE,TRUE,0,3
https://www.ai.ch/themen/planen-und-bauen/geodaten-und-plaene/geoportal,"Geoportal,Geobus","Geoportal,Geobus",appenzell_inneroden,"The page provides information about the GEO-Portal operated by the Amt für Geoinformation, which offers various geodata services.",Yes,No,Yes,Webpage,"Maps, infrastructures and territorial planning",The page provides a guide on how to use the Geoportal for accessing various geodata layers and functionalities.,1,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,0,10
https://www.agi.dij.be.ch/de/start/kataster/oereb-kataster/zugang-zu-oereb-informationen/geoportalkarte-oereb-kataster.html,"Geoportalkarte, ÖREB-Kataster","Geoportalkarte, ÖREB-Kataster",bern,The page provides information about the Geoportalkarte of the ÖREB-Kataster.,Yes,No,Yes,Webpage,"Maps, infrastructures and territorial planning",The page provides information on how to use the ÖREB tool within the Geoportal application for accessing land registry information.,2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,5
https://www.zh.ch/de/mobilitaet/gesamtverkehrsplanung/verkehrsgrundlagen/verkehrsdaten.html,GIS-Browser,GIS-Browser,zurich,"The page discusses traffic data collection in the Canton of Zurich and mentions the use of a GIS-Browser for public data access, but does not detail specific software for traffic data analysis.",Yes,Yes,Yes,PDF,"Maps, infrastructures and territorial planning","The page discusses the collection of traffic data in Zurich, mentioning the influence of new hardware and software on future traffic data collection.",2,TRUE,2,FALSE,0,0,TRUE,TRUE,TRUE,2,6
https://www.zh.ch/de/planen-bauen/geoinformation/geodaten/geodatenbezug/kostenlose-geodaten-beziehen.html,GIS-Browser,GIS-Browser,zurich,"The page provides instructions on how to obtain free geodata using the GIS-Browser, including steps for selecting areas, entering delivery addresses, and ordering data.",Yes,Yes,No,Web,"Maps, infrastructures and territorial planning","The page provides instructions on how to obtain free geospatial data using the GIS-Browser, including format selection and delivery.",1,TRUE,3,FALSE,0,1,TRUE,TRUE,TRUE,0,7
https://www.agi.dij.be.ch/de/start/kataster/grundstueckdaten-informationssystem-grudis.html,GRUDIS,GRUDIS,bern,"The page provides detailed information about GRUDIS, a land property data information system for the Canton of Bern.",Yes,Yes,No,Webpage,"Maps, infrastructures and territorial planning","Provides information about GRUDIS, a land data information system for authorized users, and explains how to access it.",6,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,5,4
https://umwelt.tg.ch/abwasser-und-anlagensicherheit/abwasser/landwirtschaft-und-gewaesserschutz/hoduflu.html/12780,HODUFLU,HODUFLU,thurgau,"The page describes HODUFLU, a mandatory software program for recording farm manure flows in Switzerland.",Yes,No,No,Webpage,"Environment, agriculture and natural resources","The page describes HODUFLU, a mandatory software program for tracking farm waste flows in Switzerland.",3,TRUE,2,FALSE,0,0,TRUE,TRUE,TRUE,0,2
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/boden-und-bodenrecht/ressourcenprogramm-humus/humusbilanz-tool/,Humusbilanz-Tool,Humusbilanz-Tool,solothurn,The page describes the Humusbilanz-Tool developed by Agroscope for assessing soil quality in agriculture through humus balance calculations.,Yes,Yes,Yes,PDF,"Environment, agriculture and natural resources",The page offers a tool for assessing soil humus balance.,2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,5
https://www.sg.ch/wirtschaft-arbeit/pki/IAM.html,IAM,IAM,st_gallen,The page provides instructions for using IAM with a PKI card.,Yes,Yes,No,Webpage,E-governance and administration,"Provides a detailed guide on how to use the IAM (Identity and Access Management) system, including login procedures and troubleshooting.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,5,4
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=pruefungstermin-mutieren-4217dc60-7afc-4b11-8290-6b0f11c41efd_de,iDispo,iDispo,aargau,The page provides instructions on how to reschedule a vehicle inspection appointment online through the iDispo system.,Yes,Yes,No,Webpage,E-governance and administration,The page provides instructions for rescheduling a vehicle inspection appointment online.,2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/erdwaermenutzung/eignungskarte-erdwaerme,iEWS,iEWS,aargau,The page discusses the iEWS online tool for site analysis and application creation for geothermal energy use.,Yes,Yes,Yes,PDF,"Environment, agriculture and natural resources","The page provides information on the iEWS online tool for geothermal energy site analysis, including guidelines and conditions for usage.",3,TRUE,9,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.ag.ch/de/gerichte/ueber-uns/elektronischer-rechtsverkehr,"IncaMail, PrivaSphere, SuisseID, SwissSigner","IncaMail, PrivaSphere, SuisseID, SwissSigner",aargau,The page provides guidelines for submitting legal documents electronically to the courts in the Canton of Aargau.,Yes,No,Yes,PDF,E-governance and administration,"Provides instructions for submitting electronic legal documents, mentions software platforms IncaMail and SuisseID.",5,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,2
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/strasseninfrastruktur/integrales-management-system-ims,Integrales Management System (IMS),Integrales Management System (IMS),aargau,"The page provides access to the ""Integrales Management System (IMS)"" for retrieving various documents related to civil engineering.",Yes,Yes,Yes,PDF,"Maps, infrastructures and territorial planning",Discusses the Integrales Management System (IMS) for accessing various documents related to civil engineering and territorial planning.,3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,2
https://so.ch/verwaltung/finanzdepartement/grundbuchaemter/elektronisches-grundbuch/,Intercapi,Intercapi,solothurn,"The page details the electronic land register and the application Intercapi, which provides access to land register data for authorized entities.",No,Yes,Yes,PDF,E-governance and administration,"Information on electronic land registry and access permissions, including a PDF user manual.",2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.ag.ch/de/verwaltung/dfr/ueber-uns/organisation/informatik-aargau/fernwartung,"ISL Client, ISL LightDesk 4","ISL Client, ISL LightDesk 4",aargau,The page provides instructions for setting up remote support using ISL Client and ISL LightDesk 4.,Yes,Yes (webpage guide),No,Webpage,E-governance and administration,"The webpage provides instructions for remote support using the ISL Client, including how to establish a connection and receive support.",2,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,0,2
https://www.nw.ch/_rte/publikation/28441,Jagdapp,Jagdapp,nidwalden,The page provides instructions for installing a hunting application.,Yes,No,Yes,PDF,"Environment, agriculture and natural resources","The page provides a PDF guide for installing a hunting application, managed by the Office for Justice.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,2,8
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=jagdstatistik-erfassen-290998da-82d0-425d-9fb7-7d39235bcb05_de,Jagdstatistik,Jagdstatistik,aargau,The page provides instructions for using an electronic application to record hunting statistics.,Yes,Yes,Yes,PDF,"Environment, agriculture and natural resources",Provides an electronic application for capturing hunting statistics and offers PDF guides for its usage.,4,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.sg.ch/bauen/geoinformation/vermessung/kantonschecker.html,KantonsChecker (MOCHECKSG),KantonsChecker (MOCHECKSG),st_gallen,"The page describes the KantonsChecker (MOCHECKSG), an online service for checking datasets of the official survey in the canton of St.Gallen's data model.",Yes,No,Yes,PDF,"Maps, infrastructures and territorial planning",The page offers an online service called KantonsChecker for verifying official survey data sets in the Canton of St.Gallen.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,2,3
https://volksschulbildung.lu.ch/unterricht_organisation/uo_beurteilen/uo_be_zeug_lehreroffice,LehrerOffice,LehrerOffice,lucerne,"The page details the functionalities of LehrerOffice, a software for teachers in the Kanton Luzern.",Yes,No,Yes,Webpage,Education,The page provides a comprehensive guide on using the LehrerOffice software for various educational tasks.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.fr.ch/de/staat-und-recht/gesetzgebung/redaktion-und-gesetzestechnik,LexWork,LexWork,freiburg,The page provides guidelines for drafting and editing legislative texts in the canton of Freiburg. It mentions LexWork as an IT application used for managing and publishing legislation.,Yes,No,No,Webpage,E-governance and administration,The page discusses guidelines and regulations for drafting legislative texts.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.sg.ch/recht/handelsregister-notariate/handelsregister/online-schalter.html,LocalSigner,LocalSigner,st_gallen,"The page provides instructions for submitting documents to the commercial register online, requiring a qualified electronic signature and the use of LocalSigner.",Yes,No,No,Webpage,Legal services and conformity,"The page provides an online platform for submitting documents related to the establishment, modification, or deletion of a company, requiring a qualified electronic signature.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://www.geo.bs.ch/mapbs/mapbs-einbinden.html,MapBS,MapBS,basel_stadt,The page provides instructions on how to embed MapBS into websites using JavaScript API or iFrame.,Yes,Yes,Yes,Webpage,"Maps, infrastructures and territorial planning","The page provides a guide on how to embed MapBS, a mapping software, into websites.",1,TRUE,1,FALSE,0,0,TRUE,FALSE,TRUE,0,3
