page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,canton
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-juni-2022.html,No,No,No,,,"The page discusses regulations and guidelines related to advertising in public spaces, particularly on roadsides.",bern
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/notfalltreffpunkte/gemeindeinformationen.html,No,No,No,,,The page provides information on emergency meeting points and their implementation in communities for disaster management.,bern
https://www.gf.gsi.be.ch/de/start/info/angebote/psy-ch-wegweiser-fuer-psychische-gesundheit-im-kanton-bern.html,No,No,No,,,"The page serves as a guide for mental health resources in the Canton of Bern, offering recommendations, tips, and contacts.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ca0c72a0-d29d-3991-bfb9-9b73eebf7dd1,No,No,No,,,Discusses the risk of forest fires in parts of the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=10aefe0e-0ac6-33c7-8fda-a18c3e3e0c4a,No,No,No,,,Discusses new regulations for the management of nursing homes and home care services in the Canton of Bern.,bern
https://www.police.be.ch/de/start.html?newsID=b00f0970-50e0-41fc-988e-b3d22fd5b484,No,No,No,,,Discusses road closures and restrictions in Bern due to a state visit.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=10ac4ce1-73b3-3feb-bbf5-be60650d7e15,No,No,No,,,Discusses two students at Gymnasium Neufeld testing positive for Covid-19 and the subsequent actions taken.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/abzuege/versicherungen-und-zinsen-auf-sparkapitalien/praemien-saeule-3b.html,No,No,No,,,"Discusses insurance premiums for free provision (Säule 3b) aimed at financial security in old age, death, and disability.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/abzuege.html,No,No,No,,,"Discusses various tax deductions, including those for professional training, insurance premiums, and health costs.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/renten-pensionen-waisenrenten/renten-aus-gebundener-vorsorge-saeule3a.html,No,No,No,,,Discusses pensions from tied provision (Säule 3a) and their taxation.,bern
https://www.police.be.ch/de/start.html?newsID=5eca9bd5-2e09-4001-a4e3-3af920eb6944,No,No,No,,,The page discusses early arrival recommendations for a football match at Stade de Suisse.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/sparhefte-und-konti.html,No,No,No,,,The page provides information on various types of bank accounts and balances.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten/angaben-zu-kindern/einkommen-des-kindes-aus-erwerb-rente-stipendien.html,No,No,No,,,The page discusses the income criteria for children in the context of tax deductions.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/esteuerauszug.html,Yes,No,No,,Finance and taxes,The page discusses the option to import electronic tax statements via BE Login for your tax declaration.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/abzuege/berufsorientierte-aus-und-weiterbildungskosten.html,No,No,No,,,The page provides information on tax deductions related to professional education and training costs.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/allgemeine-informationen/nach-dem-einreichen-der-steuererklaerung.html,No,No,No,,,The page outlines the process that follows after submitting a tax declaration.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/vermietete-ferienwohnungen.html,No,No,No,,,The page discusses the tax implications of renting out furnished apartments or houses.,bern
https://www.sv.fin.be.ch/de/start/e-services/taxme-online-fuer-privatpersonen.html,Yes,Yes,Yes,Webpage,Finance and taxes,The page provides a guide on how to use the TaxMe-Online platform for submitting tax returns online.,bern
https://www.police.be.ch/de/start.html?newsID=3cab28d9-0598-4769-8b68-9d052092a92c,No,No,No,,,The page discusses traffic restrictions in Bern due to a cycling event.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/korrekturen-bei-grundstuecksverkaeufen.html,No,No,No,,,The page discusses tax implications and calculations related to the sale of properties in Bern.,bern
https://www.weu.be.ch/de/start/themen/umwelt/naturschutz/planen-und-bauen.html,No,No,No,,,The page provides guidelines on planning and building projects in relation to environmental and nature conservation.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=0b86b815-e5cc-3611-9ef0-044973523ac1,No,No,No,,,"The page contains various news updates from the administration, including topics like cultural funding, siren tests, and hydrographic bulletins.",bern
https://www.weu.be.ch/de/start/themen/umwelt/boden/bodenschutz-beim-bauen/bodenverwertung.html,No,No,No,,,The page provides information on soil utilization in construction projects.,bern
https://www.sv.fin.be.ch/de/start/themen/steuersituationen/aia.html,No,No,No,,,Discusses the legal foundations for the automatic exchange of tax-related information in Switzerland.,bern
https://www.sta.be.ch/content/dam/sta/dokumente/de/dienstleistungen/dienstleistungen-fgs/toolbox-teilzeit/Toolbox-Teilzeit_Anhang.PDF,No,No,No,,,Provides information on part-time work regulations in Switzerland.,bern
https://www.bsm.sid.be.ch/de/start/themen/schutzbauten/schutzraumkontrolle/psk-infocockpit.html,No,No,No,,,"Provides information on shelter control and related regulations in the canton of Bern, Switzerland.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/wertschriften/darlehen.html,No,No,No,,,Discusses how to record privately granted loans in Switzerland.,bern
https://www.police.be.ch/de/start.html?newsID=72425d23-3f46-48f0-91a3-9f29e3b3d8da,No,No,No,,,"Provides information on traffic disruptions due to the Tour de Suisse cycling event in the canton of Bern, Switzerland.",bern
https://www.bauen.dij.be.ch/de/start/arbeitshilfen-vorlagen.html,No,No,No,,,The page provides supplementary explanations and information about the building permit process.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/steuerverzeichnis-der-bank.html,No,No,No,,,The page provides information on how to declare assets or securities for tax purposes.,bern
https://www.police.be.ch/de/start.html?newsID=789c33d4-0890-4836-bb44-0ea70d21e7fc,No,No,No,,,The page discusses the final stage of the Tour de Suisse cycling event and its impact on traffic in the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=653b6abd-132f-497a-b66e-0fc9f1cca463,Yes,No,No,,,"The page announces the redesign of tax-related websites, focusing on mobile usability and electronic services.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c07b2af0-b380-3bf1-b0e0-88b77f3cdf6b,No,No,No,,,The page discusses new constitutional provisions regarding citizenship requirements in the Canton of Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/personengesellschaften.html,No,No,No,,,Discusses tax implications for partnerships in the Canton of Bern.,bern
https://www.police.be.ch/de/start.html?newsID=1d28ec10-876b-4451-8813-a8fd28bc0b68,No,No,No,,,Discusses traffic restrictions in Bern due to a women's run event.,bern
https://www.police.be.ch/de/start.html?newsID=06330a8c-a017-42a5-8f38-ba44233ef43e,No,No,No,,,Advises early arrival for events in Interlaken due to increased traffic and road closures.,bern
https://www.police.be.ch/de/start.html?newsID=61d49690-19be-436f-8500-5d7e6bafaad9,No,No,No,,,"Reports on unrest during demonstrations in Bern, leading to injuries and ongoing police intervention.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/abzuege/versicherungen-und-zinsen-auf-sparkapitalien/erhaltene-sparzinsen.html,No,No,No,,,Provides information on how interest amounts from various assets are automatically included in your tax declaration.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=02995715-7c02-3a87-b00c-cc24c5ee4e67,No,No,No,,,Discusses changes in Wintersport routes for the protection of wildlife.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/grundstuecke-im-privatvermoegen.html,No,No,No,,,Provides guidelines on declaring property ownership for tax purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/renten-pensionen-waisenrenten/renten-pensionen-aus-beruflicher-vorsorge/steuerbar-fuer-direkte-bundessteuer.html,No,No,No,,,Discusses reduced taxation rates for certain pensions under federal tax law.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/weitere-nicht-steuerbare-einkuenfte/auslaendische-erwerbseinkuenfte.html,No,No,No,,,Discusses the taxability of foreign income in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/grundstuecke-im-privatvermoegen/grundstueckkosten/kostenueberschuesse-aus-energiesparmassnahmen.html,No,No,No,,,Discusses how to declare excess costs related to energy-saving and environmental protection measures for properties.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=9927cb8e-9a82-4694-9c46-5e3bbcec6b1e,No,No,No,,,Announces a fire ban in forests and a general ban on fireworks due to high risk levels.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=51244745-edda-31b7-884f-4d4358df4907,No,No,No,,,Discusses the growth and services of the Audiopädagogische Dienst for hearing-impaired children and youth.,bern
https://www.police.be.ch/de/start.html?newsID=c5a18c74-e08e-4239-b3fc-eb1e448a3410,No,No,No,,,Discusses traffic disruptions in Lyss due to an event by the Fédération Motocycliste Suisse.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/verschiedene-einkuenfte/weitere-nicht-steuerbare-einkuenfte.html,No,No,No,,,Discusses types of income that are not subject to taxation.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/aufwand/personalaufwand.html,No,No,No,,,"Discusses the components of personnel expenses, including wages and social security contributions.",bern
https://www.police.be.ch/de/start.html?newsID=2dbe35ef-bcaf-4ec1-9d2a-b4b151441db5,No,No,No,,,Provides information on traffic disruptions due to the Tour de Suisse cycling event.,bern
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-maerz-2023.html,No,No,No,,,"Discusses various infrastructure projects and plans, including water management and road construction.",bern
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/notfalltreffpunkte/bevoelkerungsinformationen.html,No,No,No,,,Discusses the establishment of emergency meeting points in the Canton of Bern for use in disasters and emergencies.,bern
https://www.weu.be.ch/de/start/themen/umwelt/klima.html,No,No,No,,,"Discusses the Canton of Bern's climate policy, including mitigation and adaptation strategies.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=8b291228-5777-371d-a65b-157deca3fa3e,No,No,No,,,"Discusses various administrative updates including child protection, road construction, and cultural grants.",bern
https://www.police.be.ch/de/start.html?newsID=8d75ee2e-182c-45a7-a333-eb2919dbad3f,No,No,No,,,Discusses high traffic expected in Bern due to a Céline Dion concert and recommends using public transportation.,bern
https://www.police.be.ch/de/start.html?newsID=66c0d666-75a3-4442-b1b2-22a77d573bbc,No,No,No,,,Discusses high traffic expected in Bern due to a Justin Bieber concert and recommends using public transportation.,bern
https://www.police.be.ch/de/start.html?newsID=4ad5f69b-66e0-4037-b25b-c0a5a5d2bdf8,No,No,No,,,The page discusses increased traffic due to a concert in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=ec98b2b6-9842-4466-9741-ee52db906be4,No,No,No,,,The page discusses increased traffic due to an Energy-Air concert in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=3fdcc628-a2bb-4390-92fc-6cf353aef078,No,No,No,,,The page discusses traffic measures for the BEA 2009 exhibition in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=b37d5a77-1995-415a-9d8f-2346e9f1ab2e,No,No,No,,,The page discusses increased traffic due to multiple concerts in Bern.,bern
https://www.bvd.be.ch/de/start/themen/abfall/betriebsbewilligung-und-egi-genehmigung-beantragen.html,No,No,No,,,The page provides information on obtaining and renewing waste management permits.,bern
https://www.police.be.ch/de/start.html?newsID=4d4f1ca1-e67b-44d7-9dd3-d8c5a48c43e4,No,No,No,,,The page discusses increased traffic due to an Energy Air concert in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=dcb162f0-3eef-4ccc-9be0-4320fc75b4f1,No,No,No,,,The page discusses traffic and parking arrangements for the Zibelemärit event in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=0891e790-edb2-496c-9dc3-9c51ccf1c6ed,No,No,No,,,The page is a news article about an incident where unknown individuals blocked a road and set fire to materials in Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter/bau-quellenrechte.html,No,No,No,,,The page provides information on declaring periodic revenues from land rights and source rights for tax purposes.,bern
https://www.police.be.ch/de/start.html?newsID=22f7bac4-14f6-4fb5-88dd-b1096fc074bc,No,No,No,,,The page is a news announcement advising early arrival for a Guns n' Roses concert in Bern due to expected heavy traffic.,bern
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/gefaehrdung/notfallplanung.html,No,No,No,,,The page outlines the state's role in emergency planning for natural hazards and the steps involved in creating an emergency plan.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/grundstuecke-im-privatvermoegen/grundstueckkosten/effektiver-unterhaltskosten.html,No,No,No,,,The page provides guidelines on declaring actual maintenance costs for properties for tax purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/allgemeine-informationen/steuererklaerungspflicht/wohnsitz-im-ausland.html,No,No,No,,,The page discusses tax obligations for individuals residing abroad but owning property or businesses in the canton of Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/geschaeftsauto-zur-benutzung-fuer-den-arbeitsweg/berechnung-arbeitsweg-mit-dem-geschaeftsauto.html,No,No,No,,,The page provides guidelines on calculating the cost of commuting with a business vehicle for tax purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/stammdaten/angaben-zu-kindern/auswaertige-zusaetzliche-ausbildungskosten-2018.html,No,No,No,,,The page outlines the tax deductions available for additional educational expenses for children.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=32187274-4c92-3c18-b06a-630eb7c46d1b,No,No,No,,,"The page discusses the temporary suspension of Pfarrer André Urwyler from his duties by the Justice, Municipal and Church Directorate of the Canton of Bern.",bern
https://www.police.be.ch/de/start.html?newsID=d35b6d53-ed4b-43e1-a068-47405977d0b3,No,No,No,,,The page provides information on traffic disruptions due to the Tour de Romandie cycling event.,bern
https://www.police.be.ch/de/start.html?newsID=2aa0528b-1cb6-49fd-aa93-ce1ee21ade84,No,No,No,,,Discusses traffic disruptions due to Swisscom Games event.,bern
https://www.einbuergerung.sid.be.ch/de/start/einbuergerung/rechtliche-grundlagen.html,No,No,No,,,Provides an overview of legal foundations for citizenship at the federal and cantonal levels.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten/verschiedene-angaben.html,No,No,No,,,Provides personal contact details and repayment account information.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/weitere-nicht-steuerbare-einkuenfte/steuerfreie-renten-aus-militaerversicherung.html,No,No,No,,,Discusses tax-free pensions from military insurance.,bern
https://www.police.be.ch/de/start.html?newsID=13453810-f93d-42dc-9e02-0429fed8c84a,No,No,No,,,Recommends early arrival by public transport for a Champions-League game.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/berufskosten/berufskosten-nebenerwerb.html,No,No,No,,,Discusses allowable professional costs for secondary employment in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/berufskosten.html,No,No,No,,,Provides information on deductible professional costs in Switzerland.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7ea6c80b-6e6e-3aae-96ef-806263cc0287,No,No,No,,,Discusses a siren test in Switzerland and other local news.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/wertschriften/steuerverzeichnis-der-bank.html,No,No,No,,,Discusses how to declare assets and securities for tax purposes in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/obligationen-kassenscheine.html,No,No,No,,,Provides guidelines on declaring bonds and cash vouchers for tax purposes in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/stammdaten/verschiedene-angaben.html,No,No,No,,,Provides contact details.,bern
https://www.cyber.police.be.ch/de/start/informationen-fuer-gemeinden.html,Yes,Yes,No,Webpage,E-governance and administration,Provides recommendations for small and medium-sized municipalities on how to protect against cybercrime.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/stammdaten/angaben-zu-kindern/kind-wohnt-bei-mir-uns.html,No,No,No,,,Discusses the conditions under which one can claim a child lives with them.,bern
https://www.police.be.ch/de/start.html?newsID=7199fd2d-d2c2-459a-b647-2e8ff45b012b,No,No,No,,,Reports an incident where a young driver collided with a police car.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/weitere-nicht-steuerbare-einkuenfte/ergaenzungsleistungen.html,No,No,No,,,Discusses tax-free supplementary benefits and compensation for helplessness.,bern
https://www.alles-im-blick.police.be.ch/de/start/kinder-und-schulweg/mehrere-sprachen.html,No,No,No,,,Provides information on ensuring a safe route to school for children.,bern
https://www.weu.be.ch/de/start/themen/energie/grossverbraucher/grossverbrauchermodell.html,No,No,No,,,The page discusses energy efficiency models for large consumers.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/ertrag/betrieblicher-ertrag-aus-lieferungen-und-leistungen.html,No,No,No,,,The page discusses the components of operational revenue from deliveries and services.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/aktien-anlagefonds/valorennummer.html,No,No,No,,,The page provides information on how to handle Valoren numbers for securities.,bern
https://www.raumplanung.dij.be.ch/de/start/raumplanungsthemen/wirtschaft-und-energie/biogasanlagen.html,No,No,No,,,"The page discusses the energy production from renewable resources in the Canton of Bern, focusing on biogas plants.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/bilanz-eigenkapital/umlaufvermoegen.html,No,No,No,,,The page discusses the components of current assets in a business's balance sheet.,bern
https://www.sv.fin.be.ch/de/start/publikationen/wegleitungen/wegleitungen-2020.html,No,No,No,,,"The page provides tax guides for the year 2020, covering various topics such as self-employment and real estate.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/stammdaten/angaben-zu-kindern/vorname-name-und-adresse-des-anderen-elternteils.html,No,No,No,,,The page provides instructions for entering details about a separated parent for tax purposes.,bern
https://www.sv.fin.be.ch/de/start/publikationen/steuerwissen/wie.html,No,No,No,,,"The page explains the tax process in the Canton of Bern, Switzerland.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/nicht-verbuchte-zulaessige-abzuege.html,No,No,No,,,The page discusses tax-deductible business expenses that are not recorded in the business expenditure.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/allgemeine-informationen/steuererklaerungspflicht/minderjaehrige-kinder.html,No,No,No,,,"The page provides information on tax obligations for minors in the Canton of Bern, Switzerland.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/allgemeine-informationen/steuererklaerungspflicht/wohnsitz-im-kanton-bern.html,No,No,No,,,"The page outlines the tax obligations for individuals residing in the Canton of Bern, Switzerland.",bern
https://www.police.be.ch/de/start.html?newsID=511d06c2-bc93-4be9-8c4b-75fcca9b78e8,No,No,No,,,The page discusses traffic restrictions and recommendations for a Champions League playoff game in Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/renten-pensionen-waisenrenten/suva-renten-und-andere-unfallrenten-aus-arbeitsverhaeltnis.html,No,No,No,,,Discusses invalidity and survivor pensions from SUVA or other obligatory accident insurance providers.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/wertschriften/verrechnungssteuer.html,No,No,No,,,Discusses the Swiss withholding tax on income and its implications.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/bilanz-eigenkapital/umlaufvermoegen.html,No,No,No,,,Discusses the components and valuation of current assets in agricultural and forestry businesses.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/wertschriften/diverse.html,No,No,No,,,"Discusses the declaration of various types of capital assets, including cryptocurrencies.",bern
https://www.police.be.ch/de/start.html?newsID=94d62090-a149-4f66-81db-dcf880ae0d61,No,No,No,,,Discusses travel recommendations for a football match at Stockhorn Arena in Thun.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/verschiedene-einkuenfte/renten-pensionen-waisenrenten.html,No,No,No,,,Provides an overview of various types of pensions and annuities.,bern
https://www.police.be.ch/de/start.html?newsID=5d7f425f-4781-407e-8385-73859441bbca,No,No,No,,,The page discusses travel recommendations for a football match between FC Thun and FC Basel.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/grundstuecke-im-privatvermoegen/mietwert-der-selbstbenutzten-liegenschaft/wohnrecht.html,No,No,No,,,The page provides information on the legal aspects of residential rights and rental value.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/bilanz-eigenkapital.html,No,No,No,,,The page discusses the balance sheet and asset valuation in the context of self-employment in agriculture.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/sonstige-erfolgskorrekturen.html,No,No,No,,,The page discusses various adjustments to financial success for self-employed individuals.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/abzuege/beitraege-ahv-pk-saeule-3a/ahv-beitraege.html,No,No,No,,,The page discusses AHV/IV/EO contributions for non-working individuals.,bern
https://www.migration.sid.be.ch/de/start/arbeit/sexarbeit-selbststaendig.html,No,No,No,,,The page provides guidelines for self-employment in the sex industry in Switzerland.,bern
https://www.police.be.ch/de/start.html?newsID=6637bdff-c8d0-432e-80ea-54805932a78d,No,No,No,,,The page discusses traffic conditions during a concert in Bern and recommends using public transportation.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten/effektiver-unterhaltskosten.html,No,No,No,,,Discusses allowable costs for property maintenance for tax purposes.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=fa4dbee1-93e9-40fd-b970-cbe576c07e93,No,No,No,,,Discusses the lifting of fire bans in certain areas due to reduced wildfire risk.,bern
https://www.police.be.ch/de/start.html?newsID=07b7a154-ed45-4132-8a01-74c9deee44aa,No,No,No,,,Recommends using public transport for attending a football match between FC Thun and FC St. Gallen.,bern
https://www.police.be.ch/de/start.html?newsID=3b6b7192-c8c6-4794-b100-73613ae7ab99,No,No,No,,,Discusses traffic restrictions in Bern due to the New Year's reception of the Federal President.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/abzuege/beitraege-ahv-pk-saeule-3a.html,No,No,No,,,Provides information on contributions to pension schemes and social insurance.,bern
https://www.police.be.ch/de/start.html?newsID=f733a595-def6-4c8c-8d8d-cfe62688c105,No,No,No,,,The page reports on a fatal motorcycle accident in Bern and the subsequent police investigation.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/nicht-verbuchte-zulaessige-abzuege.html,No,No,No,,,The page discusses tax-deductible expenses that are not included in business expenses.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/verlustverrechnung.html,No,No,No,,,The page explains how tax-deductible losses from self-employment can be calculated and carried forward.,bern
https://www.police.be.ch/de/start.html?newsID=db9cd9f2-a77d-45a2-9e32-7bfad1f60460,No,No,No,,,The page informs about traffic restrictions in Bern due to the 29th Swiss Women's Run.,bern
https://www.police.be.ch/de/start.html?newsID=5a273c7f-9c03-47f1-8a75-6df774f25762,No,No,No,,,The page advises visitors to use public transportation for an upcoming football match between FC Köniz and FC Zürich due to limited parking.,bern
https://www.vgb.justice.be.ch/de/start/themen/ablauf-des-verfahrens.html,No,No,No,,,The page outlines the procedural steps involved in cases before the Administrative Court and other commissions.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/stammdaten/angaben-zum-ehegatten/personendaten-ehegatten.html,No,No,No,,,The page provides guidelines for filling out tax forms regarding marital status and registered partnerships.,bern
https://www.police.be.ch/de/start.html?newsID=b0d0886a-2819-43c8-9e98-e4e8a96c4c73,No,No,No,,,The page discusses an incident involving the arrest of two suspects by the Kantonspolizei Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c9e5379c-3920-308d-a2bc-ddcb255f162b,No,No,No,,,"The page discusses the annual siren test in Switzerland, focusing on the Kanton Bern.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/abzuege/beitraege-ahv-pk-saeule-3a/beitraege-saeule-drei-a.html,No,No,No,,,The page provides information on tax-deductible contributions to the Säule 3a pension scheme in Switzerland.,bern
https://www.weu.be.ch/de/start/themen/wirtschaft-und-arbeit/unternehmen/bauvorhaben.html,No,No,No,,,"The page provides guidelines and requirements for construction projects, focusing on work safety and environmental protection.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=fa8d2390-d983-3697-84c1-8301ace84b4b,No,No,No,,,"The page provides various administrative updates, including information on Rathaus tours and siren tests in Kanton Bern.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/land-und-forstwirtschaft/aufwand.html,No,No,No,,,The page discusses tax-deductible and non-deductible expenses in the context of agricultural and forestry activities.,bern
https://www.bsm.sid.be.ch/de/start.html?newsID=1e521602-b63c-4788-9d6d-1bc9d5e51cf5,No,No,No,,,The page announces a scheduled test of sirens for public alert in the Canton of Bern.,bern
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/berufsbildung/berufslehre-betrieblich-organisiert/lehrbetriebe/anforderungen-lehrbetrieb.html,No,No,No,,,The page outlines the requirements and responsibilities for companies offering vocational training in the Canton of Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/verschiedene-einkuenfte/erbschaften.html,No,No,No,,,The page provides information on how to declare inheritances for tax purposes in the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=45d6e195-fed1-352f-beed-06cb03ebeee5,No,No,No,,,"The page provides a summary of various decisions and announcements made by the government of the Canton of Bern, covering topics like energy regulations, healthcare, and education.",bern
https://www.police.be.ch/de/start.html?newsID=e6aed807-6215-4d57-9575-fecbaa79b675,No,No,No,,,The page discusses increased traffic due to a concert in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=f2a086bb-1a69-48d9-aa35-6829a0b23120,No,No,No,,,The page provides information on traffic and transportation for the BEA 2012 event in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=955256fd-19b5-46fb-bfe9-ffb2c1a30766,No,No,No,,,The page discusses expected traffic due to upcoming Rammstein concerts in Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3ebbb0c6-c07b-3d69-a0bd-420c9880404c,No,No,No,,,The page discusses a water alarm test in the Kanton Bern as part of annual technical controls.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/land-und-forstwirtschaft/bilanz-eigenkapital/fremdkapital.html,No,No,No,,,The page discusses the composition of external capital in financial accounting.,bern
