page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content,Main Content Elements,Search Function,Images,number_of_pages,Multimedia Elements,Hyperlinks,Navigation Menu,Interactive Elements,Accessibility Issues,Content Length,Instructions Divided into Sections,a Table of Contents,a FAQ Section,a Glossary,an Introduction Section,Installation Instructions,Multilingual Support,Low-frequency Jargon,Tables,Lists/Enumerations,an Instructive Example,Feedback Mechanisms
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_import_abrechnung_2020.pdf,PDF,,Yes,N/A,eQuest,Finance and taxes,zurich,eQuest,N/A,N/A,1,False,25,3,0,True,False,0,2,466,False,True,False,False,False,False,False,13,1,0,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_verwaltung%20der%20unternehmung_2020.pdf,PDF,,Yes,N/A,eQuest,Finance and taxes,zurich,eQuest,N/A,N/A,1,False,20,2,0,True,False,0,2,388,False,True,False,False,False,False,False,4,1,0,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_adressaenderung_2020.pdf,PDF,,Yes,N/A,eQuest,Finance and taxes,zurich,eQuest,N/A,N/A,1,False,24,2,0,True,False,0,2,420,False,True,False,False,False,False,False,4,1,0,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_th-delegation_2020.pdf,PDF,,Yes,N/A,eQuest,Finance and taxes,zurich,eQuest,N/A,N/A,1,False,34,3,0,True,False,0,2,504,False,False,False,False,False,True,False,6,0,0,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_uebermittlung_bearbeiten_gf_2020.pdf,PDF,,Yes,N/A,eQuest,Finance and taxes,zurich,eQuest,N/A,N/A,1,False,43,4,0,True,False,0,2,595,True,True,False,False,False,False,False,15,1,0,True,False
https://www.ur.ch/_docn/304583/Beschrieb_Registrierung_eBill.pdf,PDF,,Yes,N/A,eBill,Finance and taxes,uri,eBill,N/A,N/A,1,False,3,1,0,False,False,0,1,117,False,False,False,False,False,True,False,3,0,0,True,False
https://www.sz.ch/public/upload/assets/65437/eTax.SZ_AnleitungMassenfristen.pdf?fp=1,PDF,,Yes,N/A,eTax.SZ,Finance and taxes,schwyz,eTax.SZ,N/A,N/A,1,False,4,2,0,False,False,0,2,174,False,False,False,False,False,False,False,3,2,1,True,False
https://www.sz.ch/public/upload/assets/45104/Installationsanleitung_fuer_Kantonsversionen_unter_MacOS_Catalina_10_15.pdf?fp=1,PDF,,Yes,N/A,eTax.SZ,Finance and taxes,schwyz,eTax.schwyz JP,N/A,N/A,1,False,4,2,0,False,False,0,2,73,False,False,False,False,False,True,False,1,0,4,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:c229ac1e-3db6-4cbb-9645-cd771cab3fbe/Hinweise%20und%20Tipps%20zu%20BalTax%202022.pdf,PDF,,Yes,N/A,BalTax ,Finance and taxes,basel_stadt,,N/A,N/A,1,False,186,20,0,True,False,0,1,2191,True,True,True,False,True,True,False,57,20,6,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:63db532a-a4ae-40a2-afa5-8b736d23fb6b/eSteuern.BS%20Tipps%20f%C3%BCr%20junge%20Leute.pdf,PDF,,Yes,N/A,BalTax ,Finance and taxes,basel_stadt,,N/A,N/A,1,False,8,2,0,True,False,0,2,631,False,False,False,False,False,False,False,22,0,1,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:f32aef20-8f2e-4e06-8e7c-690772c07d80/Anleitung%20f%C3%BCr%20Freigabe%20Steuererkl%C3%A4rung%20durch%20Drittperson.pdf,PDF,,Yes,N/A,BalTax ,Finance and taxes,basel_stadt,,N/A,N/A,1,False,15,8,0,True,False,0,1,738,True,True,False,False,True,False,False,13,14,0,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:a998be2b-1a7a-4732-a390-56b22025dcb1/Anleitung_Registrierung%20eKonto.pdf,PDF,,Yes,N/A,BalTax,Finance and taxes,basel_stadt,BalTax,N/A,N/A,1,False,18,9,0,True,False,0,2,880,True,False,False,False,False,True,False,12,0,6,True,False
"https://www.steuerverwaltung.bs.ch/dam/jcr:70fa7fe4-db41-4cf0-bfa2-0bfd0c2d1241/Hinweise,%20Tipps%20und%20Neuerungen%20zu%20BalTax%202021.pdf",PDF,,Yes,N/A,BalTax,Finance and taxes,basel_stadt,BalTax,N/A,N/A,1,False,273,14,0,True,False,0,1,1613,True,True,True,False,True,True,False,45,0,6,True,False
https://www.ow.ch/_docn/96351/OW-734954-v1-Benutzerhandbuch_Neubewertung_OW.pdf,PDF,,Yes,N/A,Onlineportal Neuschätzung,Finance and taxes,obwalden,Onlineportal Neuschätzung,N/A,N/A,1,False,29,15,0,False,False,0,1,2109,True,True,False,False,False,False,False,57,42,24,True,False
https://www.ow.ch/_docn/325987/ABACUS_Anleitung_E-Bilanz_CH.pdf,PDF,,Yes,N/A,"ABACUS, CleverTax",Finance and taxes,obwalden,"ABACUS, CleverTax",N/A,N/A,1,False,35,17,0,True,False,0,1,988,True,True,False,False,False,False,False,11,1,2,True,False
https://www.ow.ch/_docn/276424/Anleitung_OW_Tax_2016.pdf,PDF,,Yes,N/A,"eTax OW, Obwalden Tax",Finance and taxes,obwalden,Obwalden Tax,N/A,N/A,1,False,5,2,0,True,False,0,2,222,True,False,False,False,False,True,False,3,0,0,True,False
https://www.mm.directories.be.ch/files/474/11334.pdf,PDF,,Yes,N/A,TaxMe,Finance and taxes,bern,"TaxMe-CD, TaxMe Online",N/A,N/A,1,False,152,26,0,False,False,0,1,751,True,True,False,False,False,True,False,25,5,10,True,False
https://www.api.news.apps.be.ch/api/news/95eed467-1dec-3c1d-888e-7e9713195120/content/891d2c6c-2839-3306-9e21-79fd262fe97e/assets/preview/8c41c4c1-0542-4dde-93a5-ad89bb4f6899/2012-01-16-pr%C3%A4sentation_kn%C3%BCsel%20sv%20D.pdf,PDF,,Yes,N/A,TaxMe,Finance and taxes,bern,TaxMe-Online,N/A,N/A,1,False,79,49,0,True,False,0,2,2784,True,True,False,False,False,True,False,45,15,36,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/steuern/natuerliche-personen/steuererklaerung-easytax/esteuerauszug-anleitung-import-in-easytax.pdf,PDF,,Yes,N/A,EasyTax,Finance and taxes,aargau,EasyTax,N/A,N/A,1,False,9,5,0,False,False,0,2,558,True,True,False,False,True,False,False,22,0,4,True,False
https://steuerverwaltung.tg.ch/public/upload/assets/98034/eQuest_Anleitung_V2020.pdf?fp=1,PDF,,Yes,N/A,eQuest,Finance and taxes,thurgau,eQuest,N/A,N/A,1,False,11,4,0,False,False,0,2,235,False,False,False,False,False,False,False,13,0,0,True,False
https://steuern.lu.ch/-/media/Steuern/Dokumente/Steuererklaerung/2021/Anleitung_oBeam.pdf?rev=d21b6cca5f3443379245446ceab56763,PDF,,Yes,N/A,oBeam,Finance and taxes,lucerne,oBeam,N/A,N/A,1,False,17,4,0,True,False,0,1,355,True,False,False,False,False,True,False,5,0,9,True,False
https://so.ch/fileadmin/internet/fd/fd-ksta/pdf/quellensteuer/Merkblaetter/2020/Anleitung_zur_ONLINE-Quellensteuerabrechnung.pdf,PDF,,Yes,N/A,Online Quellensteuer-Abrechnung,Finance and taxes,solothurn,Online Quellensteuer-Abrechnung,N/A,N/A,1,False,59,16,0,False,False,0,2,709,False,False,False,False,False,False,False,17,0,3,True,False
https://so.ch/fileadmin/internet/dbk/dbk-abmh/Dokumente/it-k/eTax/Supportprozess_eTax_V2.pdf,PDF,,Yes,N/A,eTax Solothurn,Finance and taxes,solothurn,eTax Schulungsumgebung,N/A,N/A,1,False,0,1,0,False,False,0,1,85,False,False,False,False,False,False,False,4,1,0,False,False
https://so.ch/fileadmin/internet/dbk/dbk-abmh/Dokumente/it-k/eTax/Anleitung_eTax_Erstellen_Login_Schulungsumgebung.pdf,PDF,,Yes,N/A,eTax Solothurn,Finance and taxes,solothurn,eTax Schulungsumgebung,N/A,N/A,1,False,22,4,0,False,False,0,2,374,False,False,False,False,False,True,False,5,3,11,True,False
https://so.ch/fileadmin/internet/dbk/dbk-abmh/Dokumente/it-k/eTax/Anleitung_eTax_Login.pdf,PDF,,Yes,N/A,eTax Solothurn,Finance and taxes,solothurn,eTax Schulungsumgebung,N/A,N/A,1,False,8,3,0,False,False,0,2,215,False,False,False,False,False,True,False,3,1,5,True,False
https://so.ch/fileadmin/internet/dbk/dbk-abmh/Dokumente/it-k/eTax/20230616_Praesentation_Schulungsplattform_V0.4.pdf,PDF,,Yes,N/A,eTax Solothurn,Finance and taxes,solothurn,eTax Schulungsumgebung,N/A,N/A,1,False,44,31,0,False,False,0,1,832,True,False,False,False,True,True,False,28,2,9,True,False
https://steuerverwaltung.tg.ch/public/upload/assets/91661/Neue%20Anleitung%20MacOS%2010_15_Catalina_TG.pdf?fp=1,PDF,,Yes,N/A,eFisc,Finance and taxes,thurgau,eFisc,N/A,N/A,1,False,6,2,0,False,False,0,2,161,False,False,False,False,False,True,False,0,0,0,True,False
https://www.ai.ch/themen/steuern/ai-tax-software/dokumente/anleitung-installation-ai-tax-unter-macos-catalina.pdf,PDF,,Yes,N/A,AI-Tax,Finance and taxes,appenzell_inneroden,AI-Tax,N/A,N/A,1,False,4,2,0,False,False,0,2,73,False,False,False,False,False,True,False,1,0,4,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:c99a107f-e03f-462e-9d80-7e57001e235a/Hinweise%20und%20Tipps%20zu%20BalTax%202022.pdf,PDF,,Yes,N/A,BalTax,Finance and taxes,basel_stadt,"BalTax, oBeam",N/A,N/A,1,False,186,20,0,True,False,0,1,2191,True,True,True,False,True,True,False,57,20,6,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:8709848e-5bd6-499a-a235-5d7fa34261e3/Anleitung%20f%C3%BCr%20Freigabe%20Steuererkl%C3%A4rung%20durch%20Drittperson.pdf,PDF,,Yes,N/A,BalTax,Finance and taxes,basel_stadt,"BalTax, oBeam",N/A,N/A,1,False,15,8,0,True,False,0,1,738,True,True,False,False,True,False,False,13,14,0,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:3feb133e-1736-4150-bdb7-d061fe35b6d6/Probleme%20bei%20Installation%20BalTax%20mit%20Ventura%2013.1.pdf,PDF,,Yes,N/A,BalTax,Finance and taxes,basel_stadt,"BalTax, oBeam",N/A,N/A,1,False,2,1,0,False,False,0,1,114,True,False,False,False,False,True,False,1,0,3,True,False
https://www.sv.fin.be.ch/content/dam/sv_fin/dokumente/de/belogin_leitfaden_online_de.pdf,PDF,,Yes,N/A,TaxMe,Finance and taxes,bern,"TaxMe-Online, BE-Login",N/A,N/A,1,False,43,16,0,True,False,0,1,1314,False,True,False,False,False,True,False,24,5,16,True,False
https://www.sv.fin.be.ch/content/dam/sv_fin/dokumente/de/flyer-belegeinforderung-de.pdf,PDF,,Yes,N/A,TaxMe,Finance and taxes,bern,"TaxMe-Online, BE-Login",N/A,N/A,1,False,7,2,0,True,False,0,1,211,False,True,False,False,False,False,False,5,1,0,True,False
https://www.steuerverwaltung.bs.ch/dam/jcr:5dc8fd3b-26a8-4d18-aa54-ed2df2d19cf3/15515%20Fw%20Np%20Ste%2023-01%20Wegleitung%20Steuern%20in%20Todesf%C3%A4llen.pdf,PDF,,Yes,N/A,BalTax,Finance and taxes,basel_stadt,BalTax,N/A,N/A,1,False,2,4,0,False,False,0,2,1428,True,False,False,False,False,False,False,57,0,1,True,False
https://www.fr.ch/sites/default/files/contens/scc/_www/files/pdf90/fritax-periodenuebertrag.pdf,PDF,,Yes,N/A,FriTax,Finance and taxes,freiburg,FriTax,N/A,N/A,1,False,7,2,0,False,False,0,2,169,False,False,False,False,False,True,False,4,0,0,True,False
https://etaxdownload.zg.ch/2022/Handbuch-StP%202022--23.01.2023.pdf,PDF,,Yes,N/A,eTax.zug,Finance and taxes,zug,eTax.zug,N/A,N/A,1,False,1,9,0,True,False,0,2,1750,True,True,False,False,False,True,False,42,0,21,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/umwelt-tiere/tiere/fischerei-und-jagd/jagd/fachinformationen_fuer_jagdberechtigte/wildbuch/efj2_handbuch_wildbuch.pdf,PDF,,Yes,N/A,elektronischen Wildbuchs ,"Environment, agriculture and natural resources",zurich,,N/A,N/A,1,False,54,28,0,True,False,0,1,1306,True,True,False,False,False,False,False,49,11,57,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/umwelt-tiere/tiere/fischerei-und-jagd/jagd/fachinformationen_fuer_jagdberechtigte/wildbuch/nachsuche_erfassen_20220930.pdf,PDF,,Yes,N/A,elektronischen Wildbuchs ,"Environment, agriculture and natural resources",zurich,,N/A,N/A,1,False,14,7,0,False,False,0,1,146,False,False,False,False,False,False,False,5,6,0,True,False
https://www.ur.ch/_docn/316384/Bestimmungen_zum_E-Fischereipatent.pdf,PDF,,Yes,N/A,Fishven Uri App,"Environment, agriculture and natural resources",uri,Fishven Uri App,N/A,N/A,1,False,1,3,0,True,False,0,1,878,True,False,False,False,False,True,False,40,0,11,True,False
https://www.ur.ch/_docn/316381/Haufig_gestellte_Fragen_FAQ_zur_Fishven_Uri_App.pdf,PDF,,Yes,N/A,Fishven Uri App,"Environment, agriculture and natural resources",uri,Fishven Uri App,N/A,N/A,1,False,1,1,0,True,False,0,1,385,True,False,True,False,False,False,False,21,0,3,True,False
https://www.ur.ch/_docn/243424/Anleitung_agriGIS_UR_ab_2020.pdf,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",uri,AgriGIS,N/A,N/A,1,False,66,19,0,True,False,0,2,3456,True,True,False,False,False,True,False,96,28,0,True,False
https://www.sz.ch/public/upload/assets/64846/agriGIS_Anleitung_V2023.pdf?fp=1,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",schwyz,,N/A,N/A,1,False,54,13,0,True,False,0,2,2779,True,True,False,False,False,True,False,75,13,39,True,False
https://www.sz.ch/public/upload/assets/64848/Erfassung%20fl%C3%A4chiger%20PaIv-Massnahmen_v2023.pdf?fp=1,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",schwyz,,N/A,N/A,1,False,34,19,0,True,False,0,2,2007,True,True,False,False,False,False,False,46,0,33,True,False
https://www.sz.ch/public/upload/assets/28547/2017_Anleitung_Agrometeo.pdf?fp=1,PDF,,Yes,N/A,Agrometeo,"Environment, agriculture and natural resources",schwyz,,N/A,N/A,1,False,8,3,0,True,False,0,2,984,True,False,False,False,False,False,False,30,0,11,True,False
https://www.ow.ch/_docn/345631/Anleitung_Einsicht_Pflichtflachen_Schleppschlauch.pdf,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",obwalden,,N/A,N/A,1,False,12,5,0,False,False,0,1,59,False,False,False,False,False,False,False,4,0,0,True,False
https://www.nw.ch/_docn/350440/NW-%23590478-v1-Anleitung_Jafidata_J%C3%A4ger.pdf,PDF,,Yes,N/A,Jagdapp,"Environment, agriculture and natural resources",nidwalden,Jagdapp,N/A,N/A,1,False,27,8,0,True,False,0,2,550,True,False,False,False,False,True,False,14,16,12,True,False
https://www.fr.ch/sites/default/files/2021-05/friac--handbuch--baubeaufsichtigung.pdf,PDF,,Yes,N/A,FRIAC,"Environment, agriculture and natural resources",freiburg,FRIAC,N/A,N/A,1,False,37,51,0,True,False,0,2,6892,True,True,True,False,True,False,False,134,5,6,True,False
https://www.fr.ch/sites/default/files/2021-05/friac--baubeaufsichtigungszusammenfassung--ordentliches-verfahren.pdf,PDF,,Yes,N/A,FRIAC,"Environment, agriculture and natural resources",freiburg,FRIAC,N/A,N/A,1,False,0,1,0,True,False,0,1,328,True,False,False,False,False,False,False,19,0,0,False,False
https://www.fr.ch/sites/default/files/2021-05/friac--baubeaufsichtigungszusammenfassung--vereinfachtes-verfahren.pdf,PDF,,Yes,N/A,FRIAC,"Environment, agriculture and natural resources",freiburg,FRIAC,N/A,N/A,1,False,0,1,0,False,False,0,1,323,True,False,False,False,False,False,False,11,1,0,False,False
https://www.fr.ch/sites/default/files/2020-11/schema-du-processus-d-un-dossier-en-fonction-du-type-de-procedure.pdf,PDF,,Yes,N/A,FRIAC,"Environment, agriculture and natural resources",freiburg,FRIAC,N/A,N/A,1,False,4,6,0,False,False,0,0,1849,True,False,False,False,False,False,False,131,3,14,True,False
https://www.fr.ch/sites/default/files/2023-05/friac--export-von-daten.pdf,PDF,,Yes,N/A,FRIAC,"Environment, agriculture and natural resources",freiburg,FRIAC,N/A,N/A,1,False,10,9,0,False,False,0,2,549,True,False,False,False,False,False,False,11,0,0,True,False
https://www.fr.ch/sites/default/files/2022-11/friac--handbuch--sonderverfahren.pdf,PDF,,Yes,N/A,FRIAC,"Environment, agriculture and natural resources",freiburg,FRIAC,N/A,N/A,1,False,59,48,0,True,False,0,2,5562,True,True,True,False,True,True,False,127,3,0,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/wald/waldbewirtschaftung/handbuch-bkonline-2023.pdf,PDF,,Yes,N/A,BKOnline,"Environment, agriculture and natural resources",aargau,BKOnline,N/A,N/A,1,False,149,78,0,True,False,0,2,7251,True,True,False,False,False,True,False,193,11,130,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/wald/grundlagen/anleitung-offline-pwa-zeitstaende.pdf#Anleitung%20Offline%20PWA%20Zeitst%C3%A4nde,PDF,,Yes,N/A,BKOnline,"Environment, agriculture and natural resources",aargau,BKOnline,N/A,N/A,1,False,23,16,0,False,False,0,2,1414,True,True,False,False,True,True,False,44,4,16,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/jagd/statistiken/anleitung-jagdstatistik-2019.pdf,PDF,,Yes,N/A,Jagdstatistik,"Environment, agriculture and natural resources",aargau,Jagdstatistik,N/A,N/A,1,False,12,6,0,False,False,0,1,587,True,True,False,False,False,True,False,23,0,13,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/jagd/statistiken/anleitung-jagdstatistik-2019-erweitert.pdf,PDF,,Yes,N/A,Jagdstatistik,"Environment, agriculture and natural resources",aargau,Jagdstatistik,N/A,N/A,1,False,17,3,0,False,False,0,1,685,False,True,False,False,False,True,False,24,0,4,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/jagd/statistiken/anleitung-jagdstatistik-grundsaetze.pdf,PDF,,Yes,N/A,Jagdstatistik,"Environment, agriculture and natural resources",aargau,Jagdstatistik,N/A,N/A,1,False,1,1,0,False,False,0,1,276,True,False,False,False,False,False,False,19,0,15,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/hydronet-argovia-(hydrometrische-messstationen)/factsheet-envis.pdf,PDF,,Yes,N/A,"EnVIS, WISKI","Environment, agriculture and natural resources",aargau,,N/A,N/A,1,False,3,2,0,False,False,0,2,183,True,True,False,False,False,False,False,5,0,0,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/hydronet-argovia-(hydrometrische-messstationen)/wiski-kiwis-2014.pdf,PDF,,Yes,N/A,"EnVIS, WISKI","Environment, agriculture and natural resources",aargau,,N/A,N/A,1,False,13,13,0,False,False,0,1,416,True,False,False,False,True,False,False,29,2,3,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/hochwasserschutz-und-gewaesser/hydronet-argovia-(hydrometrische-messstationen)/combiprecip-wiski-raster-2017.pdf,PDF,,Yes,N/A,"EnVIS, WISKI","Environment, agriculture and natural resources",aargau,,N/A,N/A,1,False,36,37,0,True,False,0,1,1102,True,True,False,False,True,False,False,39,19,1,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/erdwaermenutzung/afu-anleitung-onlinekarten.pdf,PDF,,Yes,N/A,iEWS,"Environment, agriculture and natural resources",aargau,iEWS,N/A,N/A,1,False,33,12,0,True,False,0,1,1705,True,True,False,False,True,False,False,40,1,24,True,False
https://umwelt.tg.ch/public/upload/assets/96488/Kurzanleitung_ThurGIS_Edit_Neophyten.pdf?fp=4,PDF,,Yes,N/A,ThurGIS,"Environment, agriculture and natural resources",thurgau,"ThurGIS, ThurGIS edit",N/A,N/A,1,False,38,3,0,False,False,0,2,338,True,False,False,False,False,False,False,8,8,5,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/DZ/Info_Solothurn-Herbsterhebung.pdf,PDF,,Yes,N/A,GELAN,"Environment, agriculture and natural resources",solothurn,,N/A,N/A,1,False,17,5,0,True,False,0,1,1427,False,True,False,False,False,False,False,64,0,2,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/DZ/Merkblatt_Vollzug_Schleppschlauch-Obligatorium_Solothurn.pdf,PDF,,Yes,N/A,GELAN,"Environment, agriculture and natural resources",solothurn,,N/A,N/A,1,False,25,3,0,False,False,0,1,914,True,True,False,False,False,False,False,54,1,3,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/DZ/Anleitung_Stichtagserhebung.pdf,PDF,,Yes,N/A,GELAN,"Environment, agriculture and natural resources",solothurn,,N/A,N/A,1,False,23,4,0,True,False,0,1,623,False,False,False,False,False,False,False,18,6,36,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/DZ/Liste_Erhebungsunterstuetzung.pdf,PDF,,Yes,N/A,GELAN,"Environment, agriculture and natural resources",solothurn,,N/A,N/A,1,False,1,1,0,True,False,0,2,410,False,False,False,False,False,False,False,34,1,0,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/DZ/Aufgabenbeschrieb_Ansprechperson_Landwirtschaft-Erhebungsstelle_Gemeinde.pdf,PDF,,Yes,N/A,GELAN,"Environment, agriculture and natural resources",solothurn,,N/A,N/A,1,False,7,11,0,False,False,0,2,2468,False,True,False,False,False,False,False,130,0,4,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/DZ/Info_Solothurn-Stichtagserhebung.pdf,PDF,,Yes,N/A,GELAN,"Environment, agriculture and natural resources",solothurn,,N/A,N/A,1,False,8,5,0,True,False,0,1,2055,False,True,False,False,False,False,False,79,1,1,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/Boden/Anleitung-HB-Tool_Erfassung-Ausgangszustand.pdf,PDF,,Yes,N/A,Humusbilanz-Tool,"Environment, agriculture and natural resources",solothurn,Humusbilanz-Tool,N/A,N/A,1,False,70,13,0,True,False,0,2,1755,True,False,False,False,False,False,False,39,5,8,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/Boden/Anleitung-HB-Tool_Allgemeine-Funktionen.pdf,PDF,,Yes,N/A,Humusbilanz-Tool,"Environment, agriculture and natural resources",solothurn,Humusbilanz-Tool,N/A,N/A,1,False,83,16,0,True,False,0,2,2061,True,True,False,False,False,False,False,24,0,10,True,False
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/Boden/Anleitung-HB-Tool_Anmeldung_Massnahmen.pdf,PDF,,Yes,N/A,Humusbilanz-Tool,"Environment, agriculture and natural resources",solothurn,Humusbilanz-Tool,N/A,N/A,1,False,30,10,0,True,False,0,2,1226,True,False,False,False,False,False,False,15,0,4,True,False
https://so.ch/fileadmin/internet/bjd/bjd-afu/50_Stoffe/1_Abfall/EGI_Benutzerhandbuch_2016.pdf,PDF,,Yes,N/A,EGI,"Environment, agriculture and natural resources",solothurn,EGI,N/A,N/A,1,False,29,26,0,False,False,0,2,3808,True,True,False,False,True,True,False,50,5,32,True,False
https://so.ch/fileadmin/internet/bjd/bjd-afu/50_Stoffe/1_Abfall/EGI_Infoschreiben.pdf,PDF,,Yes,N/A,EGI,"Environment, agriculture and natural resources",solothurn,EGI,N/A,N/A,1,False,3,2,0,False,False,0,2,606,True,False,False,False,False,False,False,18,0,0,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Einfuehrung_Desktop.pdf?rev=b0d6e6036c3b40ba81a383a599966f6f&hash=BB3809B88D41FA73713938B85B28D0B8,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,72,14,0,False,False,0,2,960,True,True,False,False,True,False,False,27,20,0,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Einfuehrung_Mobil.pdf?rev=48d86d90c0b843ee8c2b98d389e94c01&hash=FE9C4CF2EFF899AFADB5613964586018,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,26,6,0,False,False,0,2,667,True,False,False,False,True,False,False,20,15,0,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Installation.pdf?rev=ebdfd0501b704b858eec022e34f6a70d&hash=FD5A3378823582EF534DE3FFAB8E0321,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,16,4,0,True,False,0,1,386,True,False,False,False,False,True,False,7,0,14,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Erfassung_Holzschlag.pdf?rev=3e8fe81c14e84f0e98421e8d0086242c&hash=48AD11175AD6A76D8D4D4BB3B2830747,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,22,4,0,False,False,0,1,469,False,False,False,False,False,False,False,26,25,0,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Foerdertatbestaende.pdf?rev=06cfa132a9ac4f9f9d70100352836e17&hash=88E399569EB03DF99C80C08FC1BC2B14,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,0,10,0,False,False,0,0,2756,True,True,False,False,False,False,False,47,16,32,False,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Kontingensverwaltung.pdf?rev=92ba26e7b2aa43bb8450d98fb2354e2f&hash=698A486CF142F50225CB1F46DA5B13B7,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,10,3,0,False,False,0,1,219,True,True,False,False,False,False,False,22,3,12,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Waldschaeden_Aufnahme.pdf?rev=90e5018fe9ad4361abf0919da268a9c6&hash=C69D307C4729C10B012A5B6380BE7135,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,11,3,0,True,False,0,1,538,True,False,False,False,False,False,False,16,9,11,True,False
