page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,type_of_software_guide,page_content,canton
https://www.bbb.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,"The page provides legal disclaimers and data protection guidelines, including the use of cookies and analytics tools for website optimization.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=0af97933-c97e-3982-9432-f17d15a92b0b,Yes,No,No,,"The page discusses the use of electronic methods for submitting salary statements, mentioning the use of a specific software program eLohnausweis SSK for this purpose.",bern
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/gestalten/umsetzungshilfen-bg/bg-2-zyklus/downloads.html,No,No,No,,"The page provides downloadable resources for teaching art, including step-by-step instructions and templates for planning learning arrangements.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=da44d529-4426-3d58-9458-9dd4b1fd5715,Yes,No,No,,The page discusses adjustments to software for processing applications for immediate business support due to the pandemic.,bern
https://www.kaio.fin.be.ch/de/start/themen/oeffentliches-beschaffungswesen/newsletter/2-2020.html,Yes,No,No,,The page discusses changes in public procurement law and mentions software adjustments to the simap.ch platform for publishing public tenders.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=d1396079-b816-36fe-82de-ab544b526216,No,No,No,,The page is about a media release from the Canton of Bern.,bern
https://www.staw.justice.be.ch/de/start/themen/jugendliche.html,No,No,No,,The page focuses on youth-related topics in the justice department.,bern
https://www.gemeinden.dij.be.ch/de/start/gemeinderecht/personalrecht/aktuelle-informationen0.html,No,No,No,,The page provides current information on personnel law in municipalities.,bern
https://www.bkd.be.ch/de/start/dienstleistungen/beglaubigungen-und-bestaetigungen/beglaubigung-von-diplomen-der-hoeheren-berufsbildung.html,No,No,No,,The page is about the certification of diplomas in higher vocational education.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c64bd428-c760-3fbe-896f-37c0f4e9fd15,No,No,No,,The page is another media release from the Canton of Bern.,bern
https://www.she.dij.be.ch/de/start/ueber-uns/das-schulheim-schloss-erlach/von-der-rettungsanstalt-zum-schulheim-schloss-erlach.html,No,No,No,,The page provides historical information about the Schulheim Schloss Erlach.,bern
https://www.police.be.ch/de/start/karriere/botschaftssschutz/bewerbung-einreichen.html,No,No,No,,The page provides a step-by-step guide for applying to the Embassy Protection Training.,bern
https://www.bvd.be.ch/de/start/dienstleistungen/dienstleistungen-im-bereich-strasse-und-verkehr/gesuche-fuer-wegweiser-an-kantonsstrassen.html,No,No,No,,The page provides information on how to apply for road signs on cantonal roads.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=57341e05-9232-3122-b209-4f5a883b0df3,No,No,No,,The page discusses support for childcare institutions during the COVID-19 pandemic.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=fb33eef7-cf8c-30c1-b93e-c508c88c4fdb,Yes,No,No,,The page discusses IT issues that affected the cantonal administration.,bern
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202301-Digitalisierung.html,No,No,No,,Page discusses digitalization but not specifically about software.,bern
https://www.gsi.be.ch/de/start/dienstleistungen/berufe/aus-und-weiterbildung.html,No,No,No,,"Page focuses on education and training, not software.",bern
https://www.beinfo.sites.be.ch/de/start/rubriken/anna-log.html,No,No,No,,"Page is about a fictional character named Anna Log, not software.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=637a3970-a4e7-347d-947d-6036a8d07323,Yes,No,No,,Page discusses the Canton of Bern publishing its own software as Open Source.,bern
https://www.dij.be.ch/de/tools/rechtliches.html,No,No,No,,"Page provides legal information, not related to software.",bern
https://www.jobs.sites.be.ch/de/start/arbeiten-beim-kanton-bern/das-sagen-unsere-mitarbeitenden/unser-schluessel-zum-erfolg-sind-die-wertschaetzende-kultur-und-die-gemeinsame-freude-an-der-arbeit.html,No,No,No,,"Page is about work culture at the Canton of Bern, not software.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e2546348-e72b-3a14-9dfd-0ed1eb34410f,No,No,No,,"Page discusses administrative matters, not software.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=16ede7c6-4594-38c8-8f67-6c61ac622a83,Yes,No,No,,Page discusses the Canton of Bern publishing its own software as Open Source.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=0a9f75ad-5fad-3adf-8c26-50a76f994ab1,No,No,No,,"Page discusses various administrative and health-related topics, not software.",bern
https://www.berninvest.be.ch/de/start/ueber-uns/publikationen/magazin-berncapitalarea/startup-parade.html,No,No,No,,"Page discusses various startups, not specifically about software.",bern
https://www.police.be.ch/de/start/themen/warnungen/coronavirus.html,No,No,No,,Information about coronavirus warnings and measures.,bern
https://www.bkd.be.ch/de/start/dienstleistungen/anmeldung-fuer-die-bildungsgaenge-der-sekundarstufe-2/informationen-fuer-die-schulen-der-sekundarstufe-ii.html,No,No,No,,Information for schools about secondary level 2 education.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=a2527914-5d20-3171-9711-1198251d4cd7,No,No,No,,Media release about online services for moving formalities.,bern
https://www.bst.bkd.be.ch/de/start/themen/lern-arbeitstechniken/studienspezifische-techniken/pruefungen-bewaeltigen.html,No,No,No,,Guidance on specific study techniques for exams.,bern
https://www.kaio.fin.be.ch/de/start/dienstleistungen/arbeitsplatz/zwei-faktor-authentifizierung--2fa-.html,Yes,No,No,,Information about two-factor authentication at the workplace.,bern
https://www.gsi.be.ch/de/start/themen/coronavirus/impfen/informationen-fuer-fachpersonen-zur-impfung/impfstoffbestellungen-und-logistik.html,No,No,No,,Information for professionals about COVID-19 vaccination logistics.,bern
https://www.vgb.justice.be.ch/de/start/themen.html,No,No,No,,Overview of various topics related to justice.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=a4d787a4-0acd-386f-9f51-5c50b969d801,No,No,No,,Media release about electronic moving services.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=bdb7904a-cc3c-331e-96e3-85256e6d81d6,No,No,No,,Media release about online moving formalities.,bern
https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-mittelland/verkehrsmanagement-region-bern-nord/newsletter-vom-september-2019.html,No,No,No,,Newsletter about traffic management in the Bern North region.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=19c706a1-bbd9-4aea-84c1-713975557521,No,No,No,,Discusses the Bern government's stance on certificate requirements in the family circle.,bern
https://www.staatsarchiv.sta.be.ch/de/start/recherche/einstieg-in-die-archivarbeit.html,No,No,No,,Provides guidance on how to begin archival research.,bern
https://www.ideenpool-kliwa.sites.be.ch/de/start/innovationswettbewerb/themenpraemierung.html,No,No,No,,Discusses an innovation prize and thematic awards in the field of forestry.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c49e9947-f0f6-4518-b5ff-5ad675923eb7,Yes,No,No,,Announces Data Hackdays event focusing on data for public good.,bern
https://www.kja.dij.be.ch/de/tools/rechtliches.html,No,No,No,,Provides legal disclaimers and information on data processing for the website.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7a0f4635-35df-3bd4-b9e1-daf17d1f558c,Yes,No,No,,Discusses the lack of a comprehensive overview in procurement management due to limitations in the current ERP system.,bern
https://www.agi.dij.be.ch/de/start/geoportal/datenmodelle/beschreibung-kantonaler-datenmodelle.html,Yes,Yes,Yes,Webpage,"Describes various data models used in the Canton of Bern for official surveying, land use planning, and other applications.",bern
https://www.sta.be.ch/de/start/themen/wahlen-und-abstimmungen/infos-fuer-gemeinden/wahl--und-abstimmungssoftware-bewas.html,Yes,Yes,Yes,Webpage,"Provides information, manuals, and troubleshooting tips for the BEWAS software used in elections and referendums.",bern
https://www.emmentalwaerts.bvd.be.ch/de/tools/rechtliches.html,No,No,No,,Provides legal disclaimers and data processing information for the website.,bern
https://www.jobs.sites.be.ch/de/start/fuer-studierende/studierendenprojekte-bachelor-und-masterarbeit/erstellung-konzept-fuer-die-kostenleistungsrechnung.html,Yes,No,No,,Discusses a Bachelor thesis project focused on evaluating software for cost-performance accounting.,bern
https://www.bkd.be.ch/de/start/news/zeitungsartikel-einsteiger/zeitungsartikel-einsteiger0.html,No,No,No,,"Discusses an event ""Rendez-vous Job!"" aimed at introducing students to various trades and professions.",bern
https://www.gr.be.ch/de/tools/rechtliches.html,No,No,No,,Provides legal disclaimers and data processing information for the website.,bern
https://www.dij.be.ch/de/start/ueber-uns/die-direktorin-stellt-sich-vor/legislaturbilanz/digitalisierung.html,Yes,Yes,Yes,Webpage,"Discusses the digital transformation of the Canton of Bern's administration, including various digital services and software solutions for citizens, municipalities, and businesses.",bern
https://www.staatsarchiv.sta.be.ch/de/tools/rechtliches.html,No,No,No,,Provides legal disclaimers and data processing information for the website.,bern
https://www.jobs.sites.be.ch/de/start/berufsbildung/unsere-lehrberufe.html,Yes,No,No,,"Discusses various training professions, including roles related to software and ICT.",bern
https://www.weu.be.ch/de/tools/rechtliches.html,No,No,No,,Provides legal disclaimers and data processing information for the website.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ba54fef5-a440-388d-8f21-b610dc9c24aa,No,No,No,,Discusses a new solution for the housing and care of unaccompanied minor asylum seekers starting in 2018.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=a74e7e12-44e6-3e2f-ac9e-14398f0b2bae,Yes,No,No,,Discusses the approval of a new license and maintenance contract for the revised software of the debt collection and bankruptcy offices.,bern
https://www.gsi.be.ch/de/start/dienstleistungen/formulare-gesuche-bewilligungen-organisationsstruktur/gesundheitsamt-formulare-gesuche-bewilligungen/heime.html,Yes,Yes,Yes,Webpage,"Provides information on digital tools and software for care homes, including guidelines for using the eRV-Pflege portal and compatible browsers.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=71b13390-05ed-31d0-8251-597721e2fa68,No,No,No,,Media releases from the canton of Bern.,bern
https://www.agi.dij.be.ch/de/start/geoportal/geodaten/geodaten-zum-download/bezug-von-daten-zu-administrativen-grenzen.html,No,No,No,,Information on obtaining administrative boundary data.,bern
https://www.sid.be.ch/de/tools/rechtliches.html,No,No,No,,Legal information and disclaimers.,bern
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/kultur-und-schule/foerdermoeglichkeiten-und-angebote-fuer-schulen/kulturgutscheine.html,No,No,No,,Information on cultural promotion in schools.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/berufskosten/uebrige-berufskosten.html,No,No,No,,Guide on additional professional costs.,bern
https://www.vgb.justice.be.ch/de/start.html,No,No,No,,Official site of the Bernese judicial authorities.,bern
https://www.police.be.ch/de/start/karriere/polizeiausbildung/bewerbung-einreichen.html,No,No,No,,Information on police training and application process.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=50bfe947-72a4-3dbf-a29d-8bbf2f20694c,No,No,No,,Media releases from the canton of Bern.,bern
https://www.ajv.sid.be.ch/de/tools/rechtliches.html,No,No,No,,Legal information and disclaimers.,bern
https://www.agi.dij.be.ch/de/start/kataster/oereb-kataster/informationen-fuer-gemeinden.html,No,No,No,,Information for municipalities on ÖREB cadastre.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=b1eccd96-8625-3758-ba19-d2f38a5e6205,Yes,No,No,,"The page discusses the Canton of Bern's digital strategy, including the use of open-source software.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=749eae6d-4522-30a3-94da-9d619b64ebbd,Yes,No,No,,The page discusses a pilot project involving the use of the 'Logib' software to ensure gender pay equality in procurement processes.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=4cff8884-3e5c-38bd-a3a5-52f4d42da30d,Yes,No,No,,"The page discusses the ownership strategy of Bedag Informatik AG, including its software development sector.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=158f6476-391e-4398-adc2-3a93a08d8dba,Yes,No,No,,The page discusses a 26 million CHF credit for the second phase of an Enterprise Resource Planning System (ERP) using SAP software.,bern
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/kultur-und-schule/foerdermoeglichkeiten-fuer-kulturanbietende/angebotspalette-fuer-kulturgutscheine/anleitung-wie-erfasse-ich-ein-angebot.html,No,No,No,,The page provides a guide on how to submit cultural offers for schools in the Canton of Bern.,bern
https://www.police.be.ch/de/start/karriere/lehrstellen.html,Yes,No,No,,The page provides information on apprenticeships in various fields including Informatik (Information Technology) at the Kantonspolizei Bern.,bern
https://www.naturgefahren.sites.be.ch/de/start/themen/informationen-gemeinden-fachpersonen/vorgaben-und-arbeitshilfen.html,No,No,No,,"The page provides guidelines and work aids for community representatives and specialists in the fields of engineering and geology, focusing on natural hazards.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e4464584-f48b-3c37-a6c5-4582723d5c13,Yes,No,No,,"The page discusses the Canton of Bern's initiative to promote open-source software, allowing departments to offer their applications as 'Open Source' on GitHub.",bern
https://www.rsta.dij.be.ch/de/tools/rechtliches.html,No,No,No,,The page provides legal disclaimers and data protection information for the website.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=8f6a3694-e57c-37b0-8137-f99611ffff2f,Yes,No,No,,The page discusses various topics including the appointment of a new head for the Office for Informatics and Organization (KAIO) and the approval of a credit for a new tax assessment system for withholding tax.,bern
https://www.kaio.fin.be.ch/de/start/dienstleistungen/arbeitsplatz.html,Yes,No,No,,"Discusses the management of PC workstations, including hardware and software, within the Kantonsverwaltung.",bern
https://www.bsm.sid.be.ch/de/tools/rechtliches.html,No,No,No,,"Discusses legal disclaimers, data protection, and terms of use for the website.",bern
https://www.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,"Provides legal information, data protection policies, and terms of use for the website.",bern
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-des-aoev--aoev-news-/Newsletter_AOEV_Dezember_2022_2_Augsabe1.html,No,No,No,,"Discusses mobility and transportation planning in the Canton of Bern, including traffic models.",bern
https://www.gsi.be.ch/de/tools/rechtliches.html,No,No,No,,"Discusses legal disclaimers, data protection, and terms of use for the website.",bern
https://www.rsta.dij.be.ch/de/start/themen/gastgewerbe/betriebsbewilligung-gastgewerbe.html,No,No,No,,Provides guidelines for obtaining a hospitality business license in the Canton of Bern.,bern
https://www.biz.bkd.be.ch/de/start/themen/berufswahl-und-ausbildungswege/informationen-fuer-schuelerinnen-und-schueler/schnuppern.html,No,No,No,,"Provides information on ""Schnupperlehren"" (trial apprenticeships) to help students understand various professions.",bern
https://www.raumplanung.dij.be.ch/de/start/eplan/kartenanwendung/karte-verwenden.html,Yes,Yes,No,Webpage,Provides instructions on how to use a mapping application for planning purposes.,bern
https://www.police.be.ch/de/start/karriere/polizeiausbildung.html,No,No,No,,"Provides information on police training, career prospects, and requirements in the Canton of Bern.",bern
https://www.bvd.be.ch/de/start/dienstleistungen/dienstleistungen-im-bereich-strasse-und-verkehr.html,No,No,No,,"Provides information, guidelines, and forms related to road and traffic services in the Canton of Bern.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ddda98a4-6c2c-319e-b53e-ea095839560e,No,No,No,,"Discusses various topics including renewable energy initiatives, inheritance law changes, and upcoming elections in the Canton of Bern.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ab4680b4-f2f2-3e49-b4d2-f9d518689893,Yes,No,No,,Discusses the implementation of a new software system for application management in the Canton of Bern.,bern
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/auszuege-und-dokumente/unternehmerbericht/technischer-teil.html,Yes,No,No,,"Discusses technical aspects of land surveying, including the use of software for measurement and calculation methods.",bern
https://www.schulaufsicht.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,"Discusses legal disclaimers, data protection, and terms of use for the website.",bern
https://www.kultur.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,"Discusses legal disclaimers, data protection, and terms of use for the website.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=42aa33cc-191f-3abb-b886-4dbdbb3fa58a,Yes,No,No,,"Discusses the introduction of an electronic patient record system in regional prisons, facilitated by a software solution called ""EPAplus.""",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1bcbfce2-2adc-30f8-aac1-a23837bb7b74,Yes,No,No,,Discusses a sports week event that uses specially developed software for time tracking and data transmission.,bern
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/ausserschulische-kulturvermittlung/Kulturprojekte-fruehkindliche-Bildung/anleitung-wie-stelle-ich-ein-gesuch.html,Yes,Yes,No,Webpage,Provides a step-by-step guide on how to submit a cultural project application through the Canton of Bern's cultural promotion portal.,bern
https://www.akvb-gemeinden.bkd.be.ch/de/start/angebote-der-gemeinde/tagesschulangebote/tagesschulangebote-administrieren/gebuehren-fuer-tagesschulen.html,Yes,Yes,Yes,Webpage,"Discusses the use of ""kiBon,"" a software for managing day school applications and parental fees, and provides guides for its use.",bern
https://www.agi.dij.be.ch/de/start/kataster/oereb-kataster/informationen-fuer-gemeinden/ticketsystem-des-oereb-katasters.html,No,No,No,,Page about a ticket system for OEREB cadastre.,bern
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/notfalltreffpunkte/gemeindeinformationen.html,No,No,No,,Page about emergency meeting points and community information.,bern
https://www.biz.bkd.be.ch/de/start/themen/berufswahl-und-ausbildungswege/informationen-fuer-eltern.html,No,No,No,,Page about career choices and educational paths for parents.,bern
https://www.ajv.sid.be.ch/de/start/themen/erwachsenen--und-jugendvollzug/justizvollzugsanstalt-hindelbank/dienstleistungen-und-produkte.html,No,No,No,,Page about services and products offered by Hindelbank prison.,bern
https://www.gemeinden.dij.be.ch/de/start/gemeindefinanzen/hrm2/grundlagen.html,No,No,No,,Page about the basics of HRM2 for community finances.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=d6e37c24-fbc1-3b76-be17-82aa41132f97,No,No,No,,Page about media releases.,bern
https://www.ne.sites.be.ch/de/tools/rechtliches.html,No,No,No,,Legal information page.,bern
https://www.lt.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,Legal information page.,bern
https://www.beinfo.sites.be.ch/de/start/ueber-beinfo/rechtliches.html,No,No,No,,Legal information page.,bern
https://www.weu.be.ch/de/start/themen/landwirtschaft/pflanzenschutz/pflanzenschutz-sonderbewilligung-beantragen.html,No,No,No,,Page about special permits for plant protection.,bern
https://www.gsi.be.ch/de/start/themen/coronavirus/impfen/informationen-fuer-fachpersonen-zur-impfung/impfung-durchfuehren-und-dokumentieren.html,No,No,No,,Page focuses on information for professionals about COVID-19 vaccination.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3ab0a930-3806-37c4-a042-65cf2af2af46,No,No,No,,"Page contains a press release about various topics including law, health, and energy.",bern
https://www.hra.dij.be.ch/de/tools/rechtliches.html,No,No,No,,Page provides legal information related to the commercial register.,bern
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/natur-mensch-gesellschaft/aktuelles-nmg.html,No,No,No,,"Page focuses on educational services in the field of nature, human, and society.",bern
https://www.rr.be.ch/de/tools/rechtliches.html,No,No,No,,Page provides legal information related to the cantonal government.,bern
https://www.hbav.dij.be.ch/de/start/hb-dm01/einzelobjekte/allgemeines.html,No,No,No,,Page provides information on individual objects in the field of building and living.,bern
https://www.raumplanung.dij.be.ch/de/start/raumplanungsthemen/landschaft-und-oekologie/naturgefahren.html,No,No,No,,Page focuses on spatial planning topics related to landscape and ecology.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=81217b4a-7d09-3f60-a803-6b52bbe82f10,No,No,No,,Page contains a press release about various governmental topics.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=a9eb8b28-1946-3b3a-892f-c748b36501f7,No,No,No,,Page contains a press release about various governmental topics.,bern
https://www.staatsarchiv.sta.be.ch/de/start/benutzung/bestellen-von-archivgut.html,No,No,No,,Page provides information on how to order archival material.,bern
https://www.agi.dij.be.ch/de/start/geoportal/geodienste/nutzung-von-geodiensten.html,Yes,No,No,,Page about the usage of geoservices.,bern
https://www.kaio.fin.be.ch/de/start/themen/oeffentliches-beschaffungswesen/newsletter/1-2020.html,No,No,No,,Newsletter about public procurement.,bern
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-september-2022.html,No,No,No,,Newsletter about traffic and construction.,bern
https://www.beinfo.sites.be.ch/de/start/rubriken/ratgeber/ratgeber-2022-05-Socialmedia.html,No,No,No,,Guide on social media usage.,bern
https://www.biz.bkd.be.ch/de/start/themen/informationen-fuer-gefluechtete-aus-der-ukraine.html,No,No,No,,Information for refugees from Ukraine.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=b959b29e-e379-3560-8c04-3295338a9a5b,No,No,No,,Media release about a new law.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=180f1b35-69b7-317c-976d-5f385517cd3b,No,No,No,,Media release about a new law.,bern
https://www.berninvest.be.ch/de/start/ueber-uns/publikationen/magazin-berncapitalarea/bca-ansiedlungen.html,No,No,No,,About new companies in the Canton of Bern.,bern
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202201-Kantonswahlen.html,No,No,No,,About the election process in the Canton of Bern.,bern
https://www.ideenpool-kliwa.sites.be.ch/de/start/innovationswettbewerb/awn-innovationspreis.html,No,No,No,,About an innovation competition for climate-friendly forestry.,bern
https://www.weu.be.ch/de/start/themen/umwelt/luft-laerm-strahlung/luft/feuerungen.html,No,No,No,,"Discusses the environmental impact of various types of heating systems, including oil and gas burners.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=743bddc1-0944-3cb0-8979-65b6928a2aab,No,No,No,,"Announces a new two-year training program in health and social care in the Canton of Bern, Switzerland.",bern
https://www.kaio.fin.be.ch/de/start/themen/rechtliche-grundlagen/ict-standards.html,Yes,Yes,No,Webpage,Provides guidelines for the standardization of ICT solutions and platforms within the Canton administration.,bern
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/kultur-und-schule/foerdermoeglichkeiten-und-angebote-fuer-schulen/kulturgutscheine/anleitung-wie-beantrage-ich-einen-kulturgutschein.html,No,No,No,,Provides a step-by-step guide on how to apply for a cultural voucher in the Canton of Bern.,bern
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/natur-mensch-gesellschaft/unterricht/ausserschulische-lernorte.html,No,No,No,,Discusses the importance of extracurricular learning locations and provides guidelines for their implementation in educational settings.,bern
https://www.agi.dij.be.ch/de/start/kataster/oereb-kataster/informationen-fuer-gemeinden/pruefkarte.html,Yes,Yes,No,Webpage,"Provides guidelines for municipalities to verify data related to land use planning, noise sensitivity levels, and water areas via a verification map (Prüfkarte).",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1dfcc774-b974-348a-8195-3099f29f1298,Yes,No,No,,Mentions the approval of a budget for the acquisition of FactScience-Software at the Medical Faculty of the University of Bern.,bern
https://www.pa.fin.be.ch/de/start/themen/betriebliches-gesundheitsmanagement/arbeitssicherheit/erste-hilfe.html,No,No,No,,Provides guidelines on how to react and whom to alert in case of an emergency at the workplace.,bern
https://www.bkd.be.ch/de/start/themen/statistik-bildung-und-kultur/statistische-erhebungen/sba.html,No,No,No,,"Provides statistical data on educational qualifications in the Canton of Bern, including guidelines for data submission.",bern
https://www.police.be.ch/de/start/dienstleistungen/informationen-fuer-gemeinden--partner--bedrohungsmanagement/fachstelle-alarmierung.html,Yes,Yes,Yes,Webpage,"Provides guidelines and information on alarm systems and their administration, including software like WinFAP for fire department administration.",bern
https://www.staatsarchiv.sta.be.ch/de/start/benutzung/anleitung-recherche-im-online-inventar.html,Yes,Yes,No,Webpage,"Provides a guide on how to search the online inventory of the State Archives, including various search options and functionalities.",bern
https://www.weu.be.ch/de/start/themen/umwelt/wald/informationen-waldbesitzer-innen/weisungen.html,No,No,No,,Provides a collection of guidelines and fact sheets for forest owners on various topics including forest management and ecology.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=069f9867-6c76-3721-b606-4a96997c21dd,Yes,No,Yes,Webpage,"Discusses new general terms and conditions for procurement, including software guidelines from the Swiss Informatics Conference (SIK).",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=6099896a-2335-31d7-836d-15c6c660bed5,Yes,No,Yes,Webpage,Discusses the use of software for monitoring mobile antenna power levels and mentions the TaxMe-Portal for electronic tax services.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=6406fd0d-ea02-3f8a-af15-b4c88e80de2a,Yes,No,Yes,Webpage,"Discusses the development of a digital solution for organizing and documenting COVID-19 vaccinations, including online registration and data import into Contact Tracing software.",bern
https://www.bst.bkd.be.ch/de/start/themen/lern-arbeitstechniken/studienspezifische-techniken/arbeiten-schreiben.html,No,No,Yes,Webpage,"Offers tips on structuring the writing process for scientific work, mentions the use of special software for data collection and processing.",bern
https://www.police.be.ch/de/start.html?newsID=2dce4cab-a213-4c76-b336-b527faaaa9a4,No,No,No,,Discusses the discovery of a drug lab in Biel following extensive investigations by the Canton Police of Bern.,bern
https://www.police.be.ch/de/start/dienstleistungen/praeventionsunterricht-an-schulen.html,No,No,Yes,Webpage,"Discusses prevention education in schools, including a section on digital media that covers safe internet behavior and potential dangers.",bern
https://www.she.dij.be.ch/de/tools/rechtliches.html,No,No,No,,"Provides legal disclaimers and information about data processing, including the use of cookies and third-party services for website analytics.",bern
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/natur-mensch-gesellschaft/weitere-lehr-und-lernmaterialien.html,No,No,No,,Page provides educational materials for teachers in the subject of Nature-Human-Society.,bern
https://www.kaio.fin.be.ch/de/start/themen/rechtliche-grundlagen/publikationen.html,Yes,No,Yes,PDF (Gutachten),"Page discusses legal aspects of KAIO's activities, including the use of Open Source Software in public administration.",bern
https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-mittelland/verkehrsmanagement-region-bern-nord/newsletter-vom-august-2022.html,Yes,No,No,,Page discusses the implementation of a complex traffic management software in the Bern North region.,bern
https://www.pass-id.sid.be.ch/de/tools/rechtliches.html,No,No,No,,Page provides legal disclaimers and data processing information for the website.,bern
https://www.gemeinden.dij.be.ch/de/start/arbeitshilfen/gemeindefinanzen/kapitel-2--erlaeuterungen-zu-den-gesetzlichen-bestimmungen/2-2-finanzrechtliche-zustaendigkeiten--kredite.html,No,No,No,,Page discusses financial responsibilities and regulations for municipalities in the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=69f66c57-6973-3ca4-98e9-1faabf79337f,Yes,No,Yes,PDF (Tourismuspolitische Strukturen für den Kanton Bern),Page discusses the Berner Tourism Day and mentions the role of software in tourism marketing and events.,bern
https://www.edubern.bkd.be.ch/de/start/themen.html,Yes,No,No,,"Page describes EDUBERN's IT services for schools, including ICT solutions for education and administration.",bern
https://www.police.be.ch/de/tools/rechtliches.html,No,No,No,,Page provides legal and data protection information for the Canton of Bern Police website.,bern
