page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content,Main Content Elements,Search Function,Images,Feedback Mechanisms,Multilingual Support,Low-frequency Jargon,Multimedia Elements,Hyperlinks,Navigation Menu,Interactive Elements,Accessibility Issues,Content Length,Instructions Divided into Sections,Tables,Lists/Enumerations,a Table of Contents,a FAQ Section,a Glossary,an Introduction Section,Installation Instructions,an Instructive Example
https://www.zh.ch/de/planen-bauen/geoinformation/geodaten/geodatenbezug/kostenlose-geodaten-beziehen.html,Webpage,,Yes,No,GIS-Browser,"Maps, infrastructures and territorial planning",zurich,GIS-Browser,"The page provides instructions on how to obtain free geodata using the GIS-Browser, including steps for selecting areas, entering delivery addresses, and ordering data.","The page provides instructions on how to obtain free geospatial data using the GIS-Browser, including format selection and delivery.",1,True,3,False,False,7,1,True,True,0,5,253,True,0,0,True,False,False,False,False,True
https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-nutzen/interaktive-karten-zum-klicken,"Webpage, Video","https://www.youtube.com/watch?v=LOxNQymjJ6I&feature=youtu.be
https://www.youtube.com/watch?v=s2fJUaoJsH4&feature=youtu.be",Yes,Yes,ZugMap.ch,"Maps, infrastructures and territorial planning",zug,ZugMap.ch,"The page provides instructions and functionalities for using the ZugMap.ch platform, which offers interactive maps and geoinformation services.","Provides interactive maps through ZugMap.ch, including features like printing, measuring, and sketching.",5,True,6,False,True,15,0,True,True,2,1,716,True,0,0,False,False,False,False,True,True
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/arbeitslosenversicherung-ar/regionales-arbeitsvermittlungszentrum-rav/stellensuchende/,Webpage,,Yes,No,arbeit.swiss,Human resources,appenzell_ausserroden,,,"Provides information on services offered by the Regional Employment Center (RAV) for job seekers, including a mention of the electronic registration process on arbeit.swiss.",2,False,0,False,False,9,0,True,True,0,6,127,True,0,1,True,False,False,False,False,False
https://www.ag.ch/de/verwaltung/dvi/strassenverkehr/koerperbehinderung-verkehrsmedizin/arztpersonen/qualitaetssicherung-emedko,PDF,https://www.ag.ch/media/kanton-aargau/dvi/dokumente/stva/koerperbehinderung-verkehrsmedizin/extranet-vertrauensaerzte/emedko-schulungsunterlagen-arzt-ag.pdf,Yes,Yes,emedko,Health,aargau,emedko,The page details the use of the emedko electronic application for medical checks related to driving licenses and professional transport permits.,"The page discusses the electronic application ""emedko"" used for periodic medical examinations related to driving fitness.",3,True,0,False,False,19,0,True,True,0,2,441,True,0,0,False,False,False,False,False,False
https://sportamt.tg.ch/ueber-uns/e-mergeny-notfall-app.html/10964,Webpage,"https://sportamt.tg.ch/public/upload/assets/98199/e-mergency%20Anleitung%20Installation%20Android.pdf?fp=1
https://sportamt.tg.ch/public/upload/assets/98200/e-mergency%20Anleitung%20Installation%20Apple.pdf?fp=1",Yes,Yes,e-mergency Notfall-App,Health,thurgau,e-mergency Notfall-App,"The page describes the e-mergency Notfall-App, which provides checklists and instructions for emergencies, along with direct dial emergency numbers.","The page provides information about the e-mergeny Notfall-App, which offers checklists and emergency numbers for first responders.",3,True,1,False,False,15,0,True,True,0,3,112,False,0,0,False,False,False,False,True,True
https://darmkrebsvorsorge.lu.ch/Leistungserbringende/Schulung,Webpage,,Yes,No,MC-SIS (Multi-Cancer Screening Information System),Health,lucerne,MC-SIS (Multi-Cancer Screening Information System),"The page offers training videos for the MC-SIS (Multi-Cancer Screening Information System) software, detailing its modules and daily use.",The page provides training videos for the MC-SIS software.,2,True,4,False,False,11,4,True,True,0,6,167,True,0,0,False,False,False,False,False,True
https://www.fr.ch/de/gesundheit/vorbeugung-und-foerderung/zahnpflege-und-praevention/tipps-fuer-optimales-zaehneputzen,Webpage,,Yes,No,FunDent,Health,freiburg,FunDent,The page provides educational material on oral hygiene and introduces the FunDent app designed for children aged 4 to 12.,The page introduces an app called FunDent designed to promote good oral hygiene among children aged 4 to 12.,2,True,0,True,True,17,3,True,True,0,3,560,True,0,4,True,False,False,False,True,True
https://www.zh.ch/de/steuern-finanzen/steuern/quellensteuer/quellensteuer-abrechnen/equest-abrechnen.html,PDF,"https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_registrierung_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_mitarbeiter_mutationen_2021.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_export_import_mitarbeiter_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/equest_vorlage_mitarbeitende_import_2019_de.xls
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_quellensteuerabrechnung_erstellen_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_import_abrechnung_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_verwaltung%20der%20unternehmung_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_adressaenderung_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_th-delegation_2020.pdf
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/steuern-finanzen/steuern/quellensteuer/equest_anleitungen/quest_kurzanleitung_uebermittlung_bearbeiten_gf_2020.pdf",Yes,Yes,eQuest,Finance and taxes,zurich,eQuest,"The page provides a guide for using eQuest, an eService of the ZHservices Business platform for online tax accounting.",The page provides a guide on how to use the eQuest web portal for withholding tax accounting.,1,True,0,False,False,10,0,True,True,1,6,293,True,0,3,True,False,False,False,True,False
https://www.sz.ch/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software/etaxsz-2022-desktop-applikation.html/10399,PDF,https://www.sz.ch/public/upload/assets/65437/eTax.SZ_AnleitungMassenfristen.pdf?fp=1,Yes,Yes,eTax.SZ,Finance and taxes,schwyz,eTax.SZ,The webpage provides information about the eTax.SZ 2022 desktop application for tax declaration,"Provides information on eTax.SZ 2022, a tax declaration software for Windows, Mac OS X, and Linux.",1,True,0,True,False,5,0,True,True,1,3,80,False,1,3,True,False,False,False,True,False
https://www.sz.ch/steuerverwaltung/juristische-personen/online-schalter/steuererklaerungs-software/etaxschwyz-jp-2021.html/10424,PDF,https://www.sz.ch/public/upload/assets/45104/Installationsanleitung_fuer_Kantonsversionen_unter_MacOS_Catalina_10_15.pdf?fp=1,Yes,Yes,eTax.SZ,Finance and taxes,schwyz,eTax.schwyz JP,The webpage provides information about the eTax.schwyz JP 2021 software for tax declaration for legal entities,The page offers versions of the eTax.schwyz JP software for the tax period 2021 for various operating systems.,1,True,0,True,False,0,0,True,True,1,3,31,False,1,3,True,False,False,False,True,False
https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/steuererklaerung-easytax/esteuerauszug,PDF,https://www.ag.ch/media/kanton-aargau/dfr/dokumente/steuern/natuerliche-personen/steuererklaerung-easytax/esteuerauszug-anleitung-import-in-easytax.pdf,Yes,Yes,EasyTax,Finance and taxes,aargau,EasyTax,The page provides information on how to use the eSteuerauszug feature to import bank data into the EasyTax software for tax declaration.,"The page provides information on eSteuerauszug, a feature that enhances the quality and transparency of the tax declaration process, and offers a PDF guide for importing bank data into EasyTax software.",3,True,0,False,False,17,0,True,True,1,2,325,True,0,2,False,False,False,False,False,False
https://steuern.lu.ch/steuererklaerung/obeam,PDF,https://steuern.lu.ch/-/media/Steuern/Dokumente/Steuererklaerung/2021/Anleitung_oBeam.pdf?rev=d21b6cca5f3443379245446ceab56763,Yes,Yes,oBeam,Finance and taxes,lucerne,oBeam,"The page describes the oBeam Mobile Scan App, which is used for digitizing and classifying documents for tax filing.","The page provides information about oBeam, a mobile scan app designed to simplify the process of submitting tax returns electronically.",2,True,0,False,False,8,0,True,True,0,7,344,True,0,3,False,False,False,False,True,False
https://so.ch/verwaltung/finanzdepartement/steueramt/quellensteuer/quellensteuer/online-quellensteuer-abrechnung/,PDF,https://so.ch/fileadmin/internet/fd/fd-ksta/pdf/quellensteuer/Merkblaetter/2020/Anleitung_zur_ONLINE-Quellensteuerabrechnung.pdf,Yes,Yes,Online Quellensteuer-Abrechnung,Finance and taxes,solothurn,Online Quellensteuer-Abrechnung,The page provides a guide for employers on how to complete and submit the withholding tax statement online.,The page provides an online platform for employers to file withholding tax and offers a PDF guide for the same.,2,False,0,False,False,10,0,True,True,0,5,149,False,1,0,False,False,False,False,False,False
https://steuerverwaltung.tg.ch/informationen/faq/efisc-stuererklaerungssoftware.html/3827,"PDF, Webpage",https://steuerverwaltung.tg.ch/public/upload/assets/91661/Neue%20Anleitung%20MacOS%2010_15_Catalina_TG.pdf?fp=1,Yes,Yes,eFisc,Finance and taxes,thurgau,eFisc,"The page provides FAQs and troubleshooting tips for the eFisc tax declaration software, including installation and application issues.","The page provides detailed information about eFisc, a tax declaration software, including its features and updates.",3,True,0,False,False,17,0,True,True,0,3,611,True,0,0,False,True,False,False,True,False
https://www.ai.ch/themen/steuern/ai-tax-software,"PDF, Webpage",https://www.ai.ch/themen/steuern/ai-tax-software/dokumente/anleitung-installation-ai-tax-unter-macos-catalina.pdf,Yes,Yes,AI-Tax,Finance and taxes,appenzell_inneroden,AI-Tax,"The page serves as a hub for various topics related to AI-Tax software, including updates and support.","The page provides detailed information about AI-Tax, a tax filing software for the canton of Appenzell Innerrhoden, including its features and download links for various platforms.",1,True,0,False,False,6,0,True,True,0,9,413,True,1,4,True,False,False,False,True,False
https://www.steuerverwaltung.bs.ch/steuererklaerung/natuerliche-personen/baltax.html,"PDF, Webpage","https://www.steuerverwaltung.bs.ch/dam/jcr:c99a107f-e03f-462e-9d80-7e57001e235a/Hinweise%20und%20Tipps%20zu%20BalTax%202022.pdf
https://www.steuerverwaltung.bs.ch/dam/jcr:a998be2b-1a7a-4732-a390-56b22025dcb1/Anleitung_Registrierung%20eKonto.pdf
https://www.steuerverwaltung.bs.ch/dam/jcr:8709848e-5bd6-499a-a235-5d7fa34261e3/Anleitung%20f%C3%BCr%20Freigabe%20Steuererkl%C3%A4rung%20durch%20Drittperson.pdf
https://www.steuerverwaltung.bs.ch/dam/jcr:63db532a-a4ae-40a2-afa5-8b736d23fb6b/eSteuern.BS%20Tipps%20f%C3%BCr%20junge%20Leute.pdf
https://obeam.ch/
https://www.steuerverwaltung.bs.ch/dam/jcr:3feb133e-1736-4150-bdb7-d061fe35b6d6/Probleme%20bei%20Installation%20BalTax%20mit%20Ventura%2013.1.pdf",Yes,Yes,BalTax,Finance and taxes,basel_stadt,"BalTax, oBeam","The page provides comprehensive information on BalTax, a software solution for filling out tax returns. It also mentions oBeam, an app for digitizing paper documents.","Discusses BalTax, a software solution for filling out tax declarations, available for multiple platforms.",3,True,1,False,True,20,0,True,False,0,3,1752,True,0,16,False,True,False,False,True,True
https://www.ow.ch/_rte/publikation/3949,"PDF, Webpage",https://www.ow.ch/_docn/276424/Anleitung_OW_Tax_2016.pdf,Yes,Yes,"eTax OW, Obwalden Tax",Finance and taxes,obwalden,Obwalden Tax,The page provides download links and support information for the tax software for legal entities.,"The page provides information on Obwalden Tax software for legal entities, including download links and technical support details.",3,True,0,False,False,1,0,True,True,0,6,233,True,2,1,True,False,False,False,True,False
https://www.sv.fin.be.ch/de/start/e-services/taxme-online-fuer-privatpersonen.html,"PDF, Webpage","https://www.sv.fin.be.ch/content/dam/sv_fin/dokumente/de/belogin_leitfaden_online_de.pdf
https://www.sv.fin.be.ch/content/dam/sv_fin/dokumente/de/flyer-belegeinforderung-de.pdf
https://www.sv.fin.be.ch/de/start/publikationen/videos-rund-um-die-steuern.html",Yes,Yes,TaxMe,Finance and taxes,bern,"TaxMe-Online, BE-Login",The page provides information on how to complete your tax return online.,The page provides a guide on how to use the TaxMe-Online platform for submitting tax returns online.,3,False,0,False,True,11,1,True,True,2,4,459,True,0,3,True,False,False,False,True,True
https://www.sv.fin.be.ch/de/start/publikationen/videos-rund-um-die-steuern.html,Webpage,,Yes,N/A,TaxMe,Finance and taxes,bern,"TaxMe-Online, BE-Login",N/A,N/A,2,False,0,False,True,6,16,True,True,1,4,192,True,0,0,True,False,False,True,False,True
https://zg.ch/de/steuern-finanzen/steuern/natuerliche-personen/steuererklaerung-ausfuellen,Webpage,,Yes,No,eTax.zug,Finance and taxes,zug,eTax.zug,The page provides instructions for using the eTax.zug software to electronically file tax returns.,The page provides information on how to electronically file tax returns using eTax.zug software.,12,True,0,False,True,43,0,True,True,1,0,1229,False,0,4,False,False,False,False,True,False
https://zg.ch/de/steuern-finanzen/steuern/juristische-personen/steuererklaerung-ausfuellen,"PDF, Webpage",https://etaxdownload.zg.ch/2022/Handbuch-StP%202022--23.01.2023.pdf,Yes,Yes,eTax.zug,Finance and taxes,zug,eTax.zug,The page provides instructions for using the eTax.zug software for legal entities to file tax returns electronically or in printed form.,The page provides guidelines on how to use eTax.zug software for filing tax returns for legal entities.,9,True,0,False,True,14,0,True,True,1,0,530,False,0,2,False,False,False,False,True,False
https://www.sv.fin.be.ch/de/start/themen/steuererklaerung/steuererklaerung-ausfuellen-privatpersonen.html,"PDF, Webpage, Video","https://www.sv.fin.be.ch/content/dam/sv_fin/dokumente/de/belogin_leitfaden_online_de.pdf
https://www.sv.fin.be.ch/content/dam/sv_fin/dokumente/de/flyer-belegeinforderung-de.pdf",Yes,Yes,TaxMe,Finance and taxes,bern,,,"Provides instructions for individuals on how to complete their tax returns, either online or on paper.",5,True,0,False,True,13,1,True,True,4,4,498,True,0,3,True,False,False,False,True,True
https://steuern.lu.ch/steuererklaerung/steuererklaerung_natp/erklaervideos,Video,,Yes,No,Steuersoftware,Finance and taxes,lucerne,,The page offers explanatory videos on how to prepare and digitally submit tax returns.,The page offers explanatory videos on how to use tax software for filing tax returns.,2,True,0,False,False,2,5,True,True,0,6,58,True,0,0,False,False,False,False,True,True
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/informationen-fuer-jugendliche.html,"Video, Webpage",,Yes,No,eTaxes,Finance and taxes,st_gallen,,,"The page provides information on electronic tax filing for young people, mentioning compatible software.",1,True,3,False,False,7,1,True,True,4,7,237,True,0,1,False,False,False,False,False,True
https://www.fr.ch/de/steuern/natuerliche-personen/fritax/download-fritax,Webpage,"https://www.fr.ch/de/steuern/natuerliche-personen/fritax/fritax-faq
https://www.fr.ch/de/steuern/natuerliche-personen/fritax",Yes,Yes,FriTax,Finance and taxes,freiburg,FriTax,"The page provides download links and installation instructions for FriTax, an electronic tax filing software.",The page offers the FriTax software for electronic tax filing and provides installation instructions for different operating systems.,2,True,0,True,True,2,0,True,True,0,3,225,True,0,1,True,True,False,False,True,False
https://steuerverwaltung.tg.ch/informationen/faq/efisc-stuererklaerungssoftware.html/3827#js-accordion_control--00,Webpage,,No,N/A,"eFisc, eQuest, eSteuerkonto",Finance and taxes,thurgau,,N/A,N/A,3,True,0,False,False,17,0,True,True,0,3,611,True,0,0,False,True,False,False,True,False
https://www.sz.ch/finanzdepartement/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software.html/10395,Webpage,"https://www.sz.ch/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software/erklaerungsvideo-zur-online-deklaration.html/8756-8758-8802-10332-10354-10376-10750-10395-10397
https://www.sz.ch/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software/hilfe-und-anleitungen.html/8756-8758-8802-10332-10354-10376-10750-10395-10623",Yes,Yes,eTax.SZ,Finance and taxes,schwyz,eTax.SZ,"The page details the ""eTax.SZ"" software, which offers an online solution for natural persons to create and submit up to 20 tax declarations digitally, as well as a desktop application for creating an unlimited number of tax declarations.","The page offers information on eTax.SZ, a software for filing tax returns online and as a desktop application.",1,True,0,True,False,4,0,True,True,0,3,187,True,0,5,True,False,False,False,False,False
https://www.sz.ch/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software/erklaerungsvideo-zur-online-deklaration.html/8756-8758-8802-10332-10354-10376-10750-10395-10397,Webpage,,Yes,N/A,eTax.SZ,Finance and taxes,schwyz,eTax.SZ,N/A,N/A,1,True,0,True,False,0,1,True,True,0,3,0,False,0,0,True,False,False,False,False,True
https://www.sz.ch/steuerverwaltung/natuerliche-personen/online-schalter/steuererklaerungs-software/hilfe-und-anleitungen.html/8756-8758-8802-10332-10354-10376-10750-10395-10623,Webpage,,Yes,N/A,eTax.SZ,Finance and taxes,schwyz,eTax.SZ,N/A,N/A,1,True,0,True,False,2,0,True,True,0,3,60,True,0,3,True,False,False,False,False,False
https://www.sg.ch/content/sgch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-privatpersonen/eFiling.html,Webpage,,No,N/A,eTaxes,Finance and taxes,st_gallen,,N/A,N/A,1,True,0,False,False,12,0,True,True,2,6,465,False,0,1,False,False,False,False,True,False
https://www.sg.ch/content/sgch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-privatpersonen/Support.html,Webpage,,No,N/A,eTaxes,Finance and taxes,st_gallen,,N/A,N/A,1,True,0,False,False,21,0,True,True,7,5,673,True,0,1,False,True,False,False,True,False
https://zg.ch/de/steuern-finanzen/steuern/steuererklaerung-hilfe,Webpage,"https://zg.ch/de/steuern-finanzen/steuern/natuerliche-personen/steuererklaerung-ausfuellen
https://zg.ch/de/steuern-finanzen/steuern/juristische-personen/steuererklaerung-ausfuellen
https://zg.ch/de/steuern-finanzen/steuern/faq-steuererklaerung",Yes,Yes,eTax.zug,Finance and taxes,zug,eTax.zug,The page provides guidance on how to electronically submit tax returns using the eTax.zug software for both natural and legal persons.,Provides a guide on how to electronically submit tax returns using the eTax.zug software.,6,True,6,False,True,5,0,True,True,2,0,250,False,0,3,False,False,False,False,False,True
https://zg.ch/de/steuern-finanzen/steuern/faq-steuererklaerung,Webpage,,Yes,N/A,eTax.zug,Finance and taxes,zug,eTax.zug,N/A,N/A,2,True,6,False,True,1,0,True,True,2,0,39,False,0,0,False,False,False,False,False,True
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/archiv-fisc2010-bis-efisc2013/download-fisc2010.html/3260,Webpage,,Yes,No,Fisc,Finance and taxes,thurgau,Fisc2010,"The page provides a download for the Fisc2010 software, which includes features for tax declaration, tax calculation, and data import from the previous year.","The page offers a download for Fisc2010 tax software, which includes an online guide for tax calculation and form completion.",3,True,0,False,False,12,0,True,True,0,1,312,True,0,1,False,False,False,False,True,False
https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/steuererklaerung-easytax,Webpage,https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/steuererklaerung-easytax/haeufige-fragen-zu-easytax,Yes,Yes,EasyTax,Finance and taxes,aargau,EasyTax,"The page provides download links and version history for the EasyTax software, which is used for tax declaration.","The page provides information on the EasyTax software for electronic tax filing, including download links and guides.",6,True,1,False,False,18,0,True,True,3,5,275,True,8,3,False,False,False,False,True,True
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/gewinn_und_kapitalsteuer/Seiten/deklarationssoftware.aspx,Webpage,,No,N/A,SofTax,Finance and taxes,graubunden,SofTax JP,N/A,N/A,2,True,0,False,True,9,0,True,True,0,3,202,True,1,0,False,False,False,False,True,False
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2018/Seiten/2018021401.aspx,Webpage,,Yes,No,SofTax,Finance and taxes,graubunden,,The page discusses the electronic submission of tax returns and mentions a video guide for the same.,The page discusses a video guide aimed at helping taxpayers in Graubünden to submit their tax returns electronically.,2,True,0,False,True,9,1,True,True,0,3,240,True,0,0,False,False,False,False,False,True
https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/steuererklaerung-easytax/haeufige-fragen-zu-easytax,Webpage,,Yes,No,EasyTax,Finance and taxes,aargau,EasyTax,The page provides comprehensive FAQs and guidelines for using the EasyTax software for tax declarations.,"The webpage provides a FAQ section for EasyTax, a tax software.",3,True,8,False,False,21,0,True,True,6,3,483,True,0,6,False,False,False,False,True,True
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware.html/2958,Webpage,,Yes,No,eFisc,Finance and taxes,thurgau,eFisc (multiple versions),"The page offers downloads for various versions of the eFisc tax declaration software, which is updated annually by the Thurgau Tax Administration for Windows, macOS, and Linux systems.","The page offers eFisc, a tax declaration software, available for Windows, macOS, and Linux. It includes download links and support information.",3,True,0,False,False,13,0,True,True,0,0,241,True,0,2,False,False,False,False,True,False
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/download-efisc2023.html/15271,Webpage,,Yes,No,eFisc,Finance and taxes,thurgau,eFisc2023,The page provides download links for the eFisc2023 tax declaration software for various operating systems,The page offers downloads for eFisc2023 tax software for various operating systems and provides installation instructions.,3,True,0,False,False,11,0,True,True,0,1,249,False,0,1,False,False,False,False,True,False
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/systemanforderungen/systemanforderungen-efisc2023.html/15273,Webpage,,Yes,No,eFisc,Finance and taxes,thurgau,eFisc2023,The page lists the system requirements for the eFisc2023 tax declaration software for various operating systems.,"The page provides system requirements for eFisc2023 tax software, compatible with Windows, Mac OS, and Linux.",3,True,0,False,False,12,0,True,True,0,1,198,True,0,7,False,False,False,False,True,False
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/steuererklaerungen-fristverlaengerungen/elektronische-steuererklaerung-2022-fuer-privatpersonen/,Webpage,,Yes,No,"eSteuern-Programm, oBeam App",Finance and taxes,appenzell_ausserroden,"eSteuern-Programm, oBeam App",The page provides comprehensive information on how to file electronic tax returns for the year 2022. It mentions the use of eSteuern-Programm and oBeam App for electronic submissions.,The page provides a comprehensive guide on how to file tax returns electronically for the year 2022.,2,False,2,False,False,14,0,True,True,0,6,274,True,0,1,True,True,False,False,True,True
https://so.ch/verwaltung/finanzdepartement/steueramt/etax-solothurn/haeufige-fragen/registrierung-anmeldung/,Webpage,,Yes,No,eTax Solothurn,Finance and taxes,solothurn,eTax Solothurn,"The page provides a guide on how to register and log in to eTax Solothurn, including steps for account creation and troubleshooting.",Provides information on how to register and log in to the eTax Solothurn platform.,2,False,0,False,False,7,0,True,True,0,4,240,True,0,0,False,False,False,False,True,False
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-juristische-personen/fragen-antworten-etaxes-unternehmen.html,Webpage,,Yes,No,eTaxes,Finance and taxes,st_gallen,eTaxes,"The page provides a FAQ section for eTaxes software used by companies, addressing system requirements, installation, and other technical queries.","Provides FAQs about eTaxes software, including system requirements and troubleshooting.",1,True,0,False,False,13,0,True,True,2,4,436,False,1,1,False,False,False,False,True,False
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-privatpersonen/Support.html,Webpage,,Yes,No,eTaxes,Finance and taxes,st_gallen,eTaxes,"The page offers support for eTaxes, detailing FAQs and guidance for downloading, installing, and troubleshooting the software.",The page serves as a support guide for electronic tax filing for private individuals.,1,True,0,False,False,21,0,True,True,7,5,673,True,0,1,False,True,False,False,True,False
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/archiv-fisc2010-bis-efisc2013/download-fisc2011.html/3259,Webpage,,Yes,No,Fisc,Finance and taxes,thurgau,Fisc,"The page provides a download for the Fisc2011 tax declaration software and includes features such as an online guide, tax calculation, and data import from the previous year.",The page provides a download link and instructions for Fisc2011 tax software.,3,True,0,False,False,12,0,True,True,0,1,295,True,0,1,False,False,False,False,True,False
https://www.fr.ch/de/steuern/natuerliche-personen/fritax/fritax-faq,Webpage,,Yes,No,FriTax,Finance and taxes,freiburg,FriTax,"The page provides a FAQ section for FriTax, a software for electronic tax filing. It covers various aspects like data import, troubleshooting, and security.","The page provides a FAQ section for FriTax, a tax software, covering various topics like data import, troubleshooting, and electronic submission.",2,True,0,True,True,24,0,True,True,0,3,1427,True,0,4,True,True,False,False,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dienstleistungen/deklarationssoftware/quellensteuer,Webpage,,Yes,No,SofTax,Finance and taxes,graubunden,SofTax QUEST,"The page provides download links for various versions of SofTax QUEST, a software for creating withholding tax statements.","The page provides download links and system requirements for SofTax QUEST, a software for creating withholding tax statements.",2,True,0,False,True,4,0,True,True,0,3,71,True,0,0,False,False,False,False,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dienstleistungen/deklarationssoftware/gewinn_und_kapitalsteuer,Webpage,,Yes,No,SofTax,Finance and taxes,graubunden,,,Information about SofTax,2,True,0,False,True,4,0,True,True,0,3,195,True,1,0,False,False,False,False,True,False
https://steuern.lu.ch/steuererklaerung/steuererklaerung_jurp,Webpage,,Yes,No,Steuersoftware,Finance and taxes,lucerne,steuern.lu.2022 jP,"The page provides information on tax declaration software for legal entities. It offers downloads for different operating systems and mentions the software ""steuern.lu.2022 jP"" for electronic tax declaration.",Provides tax declaration software for legal entities and system requirements.,2,True,4,False,False,6,0,True,True,0,6,168,True,0,1,False,False,False,False,True,True
https://www.zh.ch/de/steuern-finanzen/steuern/steuern-natuerliche-personen/steuererklaerung-natuerliche-personen.html,Webpage,,Yes,No,ZHprivateTax,Finance and taxes,zurich,ZHprivateTax,The page provides information and access to the online tax declaration software as well as downloadable software for offline tax declaration.,The page provides information on how to file tax returns electronically and offers downloadable software for offline tax filing.,2,True,0,True,False,26,0,True,True,3,7,871,True,0,4,True,False,False,False,True,False
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/Seiten/deklarationssoftware.aspx,Webpage,,Yes,No,SofTax,Finance and taxes,graubunden,,,The page is related to tax declaration software for income and wealth tax in Graubünden.,2,True,0,False,True,11,0,True,True,0,3,202,True,1,0,False,False,False,False,True,False
https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxes-privatpersonen/eFiling.html,"Webpage, Video",,Yes,No,eTaxes,Finance and taxes,st_gallen,"eTaxes, oBeam","The page details the eFiling process for tax declarations, which is fully digital and can be done using eTaxes software and the oBeam smartphone app.","Provides information on eFiling, a fully digital method for submitting tax returns using the eTaxes software.",1,True,0,False,False,12,0,True,True,2,6,465,False,0,1,False,False,False,False,True,False
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=jagdstatistik-erfassen-290998da-82d0-425d-9fb7-7d39235bcb05_de,PDF,"https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/jagd/statistiken/anleitung-jagdstatistik-2019.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/jagd/statistiken/anleitung-jagdstatistik-2019-erweitert.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/jagd/statistiken/anleitung-jagdstatistik-grundsaetze.pdf",Yes,Yes,Jagdstatistik,"Environment, agriculture and natural resources",aargau,Jagdstatistik,The page provides instructions for using an electronic application to record hunting statistics.,Provides an electronic application for capturing hunting statistics and offers PDF guides for its usage.,4,True,0,False,False,13,0,True,True,0,4,198,True,0,2,True,False,False,False,True,False
