canton,link
bern,https://www.police.be.ch/de/start.html?newsID=79b4662c-c552-4c14-b3a9-07d5e154c0a8
bern,https://www.weu.be.ch/de/start/themen/wirtschaft-und-arbeit/tourismus-und-regionalentwicklung/veranstaltungen-durchfuehren.html
bern,https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=5402d94b-c9e2-3b5e-8dc7-82212b452501
bern,https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=0503a8d3-ebec-3f08-9bc3-c3c753b043a1
bern,https://www.police.be.ch/de/start.html?newsID=955256fd-19b5-46fb-bfe9-ffb2c1a30766
bern,https://www.police.be.ch/de/start.html?newsID=91a922c8-8a9b-43f9-a768-7ff7fc10958f
bern,https://www.police.be.ch/de/start.html?newsID=a3628186-c313-4e3a-9d38-6d822dbcf340
freiburg,https://www.fr.ch/de/vwbd/ama/news/anmeldung-zur-arbeitslosigkeit-ab-sofort-online-moeglich
freiburg,https://www.fr.ch/de/find/vga/news/neue-historische-daten-veroeffentlicht
freiburg,https://www.fr.ch/de/bkad/foa/news/kantonale-digitale-bildungsstrategie-1h-11h-weiterbildung-und-begleitung-der-lehrpersonen-haben-prioritaet
freiburg,https://www.fr.ch/de/rimu/news/dank-schutzaktion-mehr-als-10-100-amphibien-gerettet
freiburg,https://www.fr.ch/de/gsd/kaa
freiburg,https://bdlf.fr.ch/app/de/change_documents/4563
freiburg,https://bdlf.fr.ch/app/de/change_documents/144
freiburg,https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/trockenheitsperioden
freiburg,https://bdlf.fr.ch/app/de/change_documents/2201
freiburg,https://www.fr.ch/de/sjsd/pol/news/covid-19-positive-bilanz-zum-dritten-wochenende-der-osterferien
freiburg,https://www.fr.ch/de/gsd/news/neue-regeln-fuer-isolation-und-quarantaene-neues-datum-berechnen
freiburg,https://bdlf.fr.ch/app/de/change_documents/3450
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/841.3.11/versions/2456
freiburg,https://www.fr.ch/de/ilfd/news/oberamt-des-saanebezirks-tatiana-veth-wurde-zur-vizeoberamtfrau-und-patrick-nicolet-zum-vizeoberamtmann-ernannt
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/fritax
freiburg,https://www.fr.ch/de/bildung-und-schulen/berufs-studien-und-laufbahnberatung/information-und-dokumentation
freiburg,https://www.fr.ch/de/covid19/news/massnahmen-gegen-das-coronavirus
freiburg,https://www.fr.ch/de/bkad/datei/zusammenarbeit-schule-familie
freiburg,https://www.fr.ch/de/sjsd/pol/news/rege-taetigkeit-im-jahr-2019-grosse-herausforderungen-im-2020
freiburg,https://www.fr.ch/de/rimu/afu/news/grosser-reparatur-und-upcycling-wettbewerb
freiburg,https://www.fr.ch/de/konservatorium/unterrichtsfaecher/musikunterricht-0/jazzgitarre
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/134.11/versions/7665?all_languages=true&diff=split
freiburg,https://bdlf.fr.ch/app/de/change_documents/1244
freiburg,https://www.fr.ch/de/sjsd/pol/news/verkehrseinschraenkungen-im-rahmen-des-sankt-nikolaus-umzuges-2016
freiburg,https://www.fr.ch/de/gesundheit/gesundheitssicherheit/bettwanzen
freiburg,https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/zusammenbruch-der-informationsinfrastrukturen
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/selbststaendige-taetigkeit
freiburg,https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/handbuecher
freiburg,https://bdlf.fr.ch/app/de/change_documents/1282
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/formularbestellung-fuer-natuerliche-personen
freiburg,https://www.fr.ch/de/bildung-und-schulen/mittelschulen/lehrgrabungen
freiburg,https://www.parlinfo.fr.ch/de/mitglieder/behoerdenmitglieder/welcome.php?personen_id=20007
freiburg,https://www.fr.ch/de/sjsd/spa/news/training-gegen-sturzunfaelle-turnverband-und-fitnesscenter-packen-mit-an
freiburg,https://www.fr.ch/de/find/news/covid-19-entlastung-der-kantonalen-steuerverwaltung-und-zuegigere-bearbeitung-mit-online-einreichung-der-steuererklaerung
freiburg,https://www.fr.ch/de/gsd/news/covid-19-stand-der-lockerungsmassnahmen-in-den-institutionen-des-gesundheitswesens-und-den-sonder-und-sozialpaedagogischen-institutionen
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/912.5.112/versions/7000?all_languages=true&diff=split
freiburg,https://www.fr.ch/de/bkad/aafr/news/eine-neue-applikation-fuer-die-archaeologischen-fundberichte
freiburg,https://bdlf.fr.ch/app/de/change_documents/863
freiburg,https://www.fr.ch/de/sk/news/zivilschutz-probealarm
freiburg,https://www.fr.ch/de/vwbd/news/offtern-steht-vor-der-tuer
freiburg,https://bdlf.fr.ch/app/de/change_documents/1671
freiburg,https://www.fr.ch/de/raum-planung-und-bau/raum/faq
freiburg,https://www.fr.ch/de/rimu/news/nachhaltige-entwicklung-anleitung-fuer-die-freiburger-gemeinden
freiburg,https://www.fr.ch/de/gesundheit/covid-19/sich-beschaeftigen-ohne-auszugehen
freiburg,https://www.fr.ch/de/grangeneuve/news/ladenoeffnungszeiten-und-verkauf-von-setzlingen
freiburg,https://www.fr.ch/de/sjsd/pol/news/verkehrsbeschraenkungen-im-zusammenhang-mit-der-ausstellung-oldtimer-teilemarkt-in-granges-paccot-0
freiburg,https://bdlf.fr.ch/app/de/change_documents/3507
freiburg,https://www.fr.ch/de/bildung-und-schulen/mittelschulen/informationen-fuer-lehrpersonen-der-sekundarstufe-2-s2/weiterbildung-lehrpersonen-sekundarstufe-2
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen
freiburg,https://bdlf.fr.ch/app/de/change_documents/2666
freiburg,https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-einfuehrung
freiburg,https://www.fr.ch/de/vwbd/stata/einwohnerregister-des-kantons-freiburg/gebaeude-und-wohnungsregister/dokumente-ueber-das-gebaeude-und-wohnungsregister-gwr-herunterladen
freiburg,https://www.fr.ch/de/sjsd/jvbha/hrbuchhaltung
freiburg,https://www.fr.ch/de/rimu/afu/news/praktische-anweisung-zum-korrekten-umgang-mit-schlagabraum-auf-landwirtschaftlichen-flaechen
freiburg,https://www.fr.ch/de/rimu/afu/news/klima-ein-wegweiser-fuer-den-umgang-mit-staedtischen-hitzeinseln
freiburg,https://www.fr.ch/de/sjsd/news/sirenentest-des-zivilschutzes-am-mittwoch-3-februar-2021
freiburg,https://www.fr.ch/de/alltag/vorgehen-und-dokumente/das-programm-verlangt-dass-wir-fuer-geschiedene-das-heiratsdatum-angeben-ist-dies-unbedingt-erforderlich
freiburg,https://www.fr.ch/de/raum-planung-und-bau/erhaltung-geschuetzter-gebaeude/denkmalpflege-der-beweglichen-kulturgueter
freiburg,https://www.fr.ch/de/covid19/news/einfacher-schneller-mehr-kapazitaeten-organisation-der-corona-tests-wird-angepasst
freiburg,https://www.fr.ch/de/find/finv/wichtige-ereignisse-und-kennzahlen-finv
freiburg,https://bdlf.fr.ch/app/de/change_documents/1480
freiburg,https://www.fr.ch/de/steuern/steuerzahlungen/steuern-bezahlen-faq
freiburg,https://bdlf.fr.ch/app/de/change_documents/3889
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/boden/waldboeden/dokumentation-waldboeden
freiburg,https://www.parlinfo.fr.ch/de/toolbar2/impressum/
freiburg,https://www.fr.ch/de/sk/news/mehr-buergernaehe-mit-neuen-moeglichkeiten-im-elektronischen-zahlungsverkehr-mit-der-verwaltung
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/weiterbildungsprogramm-des-staates-freiburg/entdecken-von-ms365-neu
freiburg,https://bdlf.fr.ch/app/de/change_documents/1387
freiburg,https://www.fr.ch/de/ilfd/lsvw/datei/die-importe-und-exporte
freiburg,https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/gemeindeabstimmungen
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/funktionsbeschriebe-und-bewertungs-und-einreihungssystem-evalfri
freiburg,https://www.fr.ch/de/gesundheit/gesundheitssicherheit/chemikalien/meine-pflichten-als-haendlerinverkaeufer-von-chemikalien
freiburg,https://www.fr.ch/de/staat-und-recht/justiz/covid-19-massnahmen-der-freiburger-justiz
freiburg,https://www.fr.ch/de/gesundheit/gesundheitssicherheit
freiburg,https://www.fr.ch/de/bildung-und-schulen/berufsbildung/vorlehre
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/gesundheit-und-sicherheit-am-arbeitsplatz-sst/sicherheit-und-gesundheitsschutz
freiburg,https://www.fr.ch/de/find/ita/auftrag-des-ita
freiburg,https://www.fr.ch/de/sjsd/news/der-traditionelle-postenlauf-der-fachpersonen-fuer-justizvollzug-findet-in-freiburg-statt
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/fritax/download-fritax
freiburg,https://www.fr.ch/de/sjsd/pol/news/praevention-von-anlagebetrug
freiburg,https://www.fr.ch/de/kub/app/fonds_photo
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/boden/bodenschutz-beim-bauen
freiburg,https://bdlf.fr.ch/app/de/change_documents/966
freiburg,https://bdlf.fr.ch/app/de/change_documents/2087
freiburg,https://www.fr.ch/de/sk/news/steuererklaerung-fuer-natuerliche-personen-ausgefuellt-mit-der-software-fritax
freiburg,https://www.fr.ch/de/deef/src/artikel
freiburg,https://www.fr.ch/de/bildung-und-schulen/universitaet-und-hochschulen/privatlektionen
freiburg,https://www.parlinfo.fr.ch/de/toolbar2/datenschutz/
freiburg,https://www.fr.ch/de/gesundheit/vorbeugung-und-foerderung/zahnpflege-und-praevention/tipps-fuer-optimales-zaehneputzen
freiburg,https://bdlf.fr.ch/app/de/change_documents/4362
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/download-bereich-dokumente-gesetzesgrundlagen-und-links-import-und-export
freiburg,https://www.fr.ch/de/raum-planung-und-bau/raum/informationsquellen
freiburg,https://www.fr.ch/de/konservatorium/unterrichtsfaecher/musikunterricht-0/studio-elektronik
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/fruelingsstimmung-vor-ostern
freiburg,https://www.fr.ch/de/sjsd/azsm/news/sirenentest-vom-mittwoch-1-februar-2023
freiburg,https://www.fr.ch/de/sjsd/pol/news/die-kantonspolizei-hat-bereits-61-personen-angezeigt-die-gegen-die-massnahmen-der-behoerden-verstossen-haben
freiburg,https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/wahlen-informationen-und-ergebnisse/resultate-frueherer-wahlen/kantonale-wahlen-vom-5-und-26-november-2006-grosser-rat-staatsrat-und-oberaemter
freiburg,https://www.fr.ch/de/alltag/vorgehen-und-dokumente/geschiedene
freiburg,https://www.fr.ch/de/ilfd/wna/weisungen-wna
freiburg,https://www.fr.ch/de/steuern/grundstueckgewinnsteuer/grundstueckgewinnsteuer
freiburg,https://www.fr.ch/de/kultur-und-tourismus/kulturerbe/familienwappen
freiburg,https://www.fr.ch/de/steuern/quellensteuer/schuldner-der-steuerbaren-leistung-ssl
freiburg,https://www.fr.ch/de/kub/freegal-music-musik-plattform
freiburg,https://www.fr.ch/de/sjsd/pol/news/vorsicht-vor-betruegereien-zu-online-kontoerneuerungen
freiburg,https://bdlf.fr.ch/app/de/change_documents/3971
freiburg,https://www.fr.ch/de/ilfd/wna/news/hilfsaufseher-von-allen-vorwuerfen-freigesprochen
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/122.0.12/versions/6027
freiburg,https://www.fr.ch/de/sk/news/paedagogische-hochschule-ph-beschraenkung-der-aufnahmen-auf-150-plaetze
freiburg,https://www.fr.ch/de/find/news/der-countdown-fuer-die-steuererklaerung-laeuft-positive-zwischenbilanz-fuer-fritax
freiburg,https://www.fr.ch/de/rimu/afu/news/um-sich-gemuetlich-vor-dem-kamin-aufzuwaermen-und-gleichzeitig-die-luftbelastung-zu-senken
freiburg,https://www.fr.ch/de/covid19/news/covid-19-oeffnung-der-schalter-der-kantonsverwaltung
freiburg,https://www.fr.ch/de/find/poa/leistungen-poa
freiburg,https://www.fr.ch/de/sk/news/abschaffung-der-beschwerde-an-den-staatsrat-in-personalangelegenheiten-eroeffnung-der-vernehmlassung
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/115.1/versions/4982?all_languages=true&diff=split
freiburg,https://www.fr.ch/de/eksd/news/hinweise-zur-umsetzung-des-fernunterrichts-und-bereitstellung-von-office-365
freiburg,https://www.fr.ch/de/polizei-und-sicherheit/zivilschutz/mein-dienst-im-zivilschutz
freiburg,https://www.fr.ch/de/gb/jr/news/ernennung-einer-stellvertretenden-praesidentin
freiburg,https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/tutorials
freiburg,https://bdlf.fr.ch/app/de/change_documents/2163
freiburg,https://www.fr.ch/de/sjsd/pol/news/elite-radrennen-grand-prix-de-la-pedale-romande-ankunft-in-la-roche-und-abschnitte-auf-den-freiburger-strassen
freiburg,https://www.fr.ch/de/rimu/rubd-ne/news/die-toolbox-agenda-2030-fuer-kantone-und-gemeinden-ein-instrument-zur-erreichung-der-ziele-fuer-nachhaltige-entwicklung-sdgs
freiburg,https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/gis-kompetenzzentrum
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/landwirtschaftliche-baubewilligung
freiburg,https://www.fr.ch/de/vwbd/stata/news/das-statistische-jahrbuch-2022-der-kanton-freiburg-in-all-seinen-facetten
freiburg,https://www.fr.ch/de/rimu/rubd-ne/news/weniger-ausdrucke-tiefere-kosten-und-ein-verbesserter-oekologischer-fussabdruck-dies-sind-einige-der-zahlreichen-vorteile-der-neuen-multifunktionsdrucker-beim-staat-freiburg
freiburg,https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/wahlen-informationen-und-ergebnisse
freiburg,https://www.fr.ch/de/gb/jr/news/zwangsmassnahmengericht
freiburg,https://www.fr.ch/de/covid19/news/masken-sind-da-um-mund-und-nase-zu-bedecken-nicht-um-strassen-und-plaetze-zuzupflastern
freiburg,https://www.fr.ch/de/vwbd/news/innovationspreis-des-kantons-freiburg-die-jury-hat-die-sechs-finalisten-bestimmt-0
freiburg,https://www.fr.ch/de/gsd/news/covid-19-chronologie
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/lohnausweis
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/214.6.1/versions/7157?all_languages=true&diff=split
freiburg,https://www.fr.ch/de/sjsd/spa/news/trampolinparks-und-sprunganlagen-betreiber-und-eltern-sind-gefordert
freiburg,https://www.fr.ch/de/steuern/quellensteuer
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/134.11/versions/5079?all_languages=true&diff=unified
freiburg,https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/verhaltensempfehlungen-13
freiburg,https://www.fr.ch/de/alltag/lebensverlauf/kuenftige-mieter
freiburg,https://www.fr.ch/de/staat-und-recht/statistik/anfrage-um-auskunft-beim-amt-fuer-statistik-des-kantons-freiburg
freiburg,https://www.fr.ch/de/vwbd/hra
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/planung-der-trinkwasserversorgung
freiburg,https://bdlf.fr.ch/app/de/change_documents/978
freiburg,https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/erstellen-eines-dossiers
freiburg,https://bdlf.fr.ch/app/de/change_documents/1684
freiburg,https://bdlf.fr.ch/app/de/change_documents/196
freiburg,https://www.fr.ch/de/datei/sozialmedizinische-leistungen?language=fr%3Fpage%3D5
freiburg,https://bdlf.fr.ch/app/de/change_documents/2838
freiburg,https://www.fr.ch/de/steuern/juristische-personen
freiburg,https://bdlf.fr.ch/app/de/change_documents/2194
freiburg,https://www.fr.ch/de/ilfd/news/freizeitaktivitaeten-im-wald-verhaltensregeln-zum-wohle-der-natur
freiburg,https://www.fr.ch/de/rimu/rubd-ne/antenne-nachhaltige-quartiere/toolbox-nachhaltige-quartiere-0/werkzeuge-resilientes-quartier
freiburg,https://www.parlinfo.fr.ch/de/politbusiness/
freiburg,https://www.fr.ch/de/find/kstv/news/wichtigste-neuerungen-im-steuerwesen-fuer-die-steuerperioden-2022-und-2023
freiburg,https://bdlf.fr.ch/app/de/change_documents/4045
freiburg,https://www.fr.ch/de/heilmittel
freiburg,https://www.fr.ch/de/eksd/news/freiburger-schulen-verbot-des-praesenzunterrichts-ab-montag-den-16-maerz
freiburg,https://www.fr.ch/de/sjsd/news/sirenentest-des-zivilschutzes-am-mittwoch-7-februar-2018-0
freiburg,https://www.fr.ch/de/kultur-und-tourismus/kulturerbe/historisches-murtenschiessen
freiburg,https://www.fr.ch/de/kbs/fachfraufachmann-apotheke-efz-inkl-zweisprachige-ausbildung
freiburg,https://www.fr.ch/de/sjsd/spa/news/js-nationales-jugendsportlager-in-tenero
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/411.5.11
freiburg,https://www.fr.ch/de/find/poa/auftrag-poa
freiburg,https://www.fr.ch/de/find/news
freiburg,https://www.fr.ch/de/essg/news/paedagogische-tagung-2023
freiburg,https://www.fr.ch/de/kub/frebooks
freiburg,https://www.fr.ch/de/vwd/fh/news/covid-19-wichtige-informationen-zur-hes-sofr
freiburg,https://www.fr.ch/de/sjsd/pol/news/trotz-des-guten-wetters-bleiben-hochwasserrisiken-bestehen
freiburg,https://www.fr.ch/de/vwd/fh/news/hes-so-freiburg-beginn-des-studienjahrs-2021-2022-zurueck-im-praesenzmodus
freiburg,https://www.fr.ch/de/rimu/rubd-ne/supply-chain-tools
freiburg,https://www.fr.ch/de/sk/news/zusaetzliche-mittel-fuer-die-elektronische-verfuegbarkeit-von-leistungen-der-gemeinden
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/arbeitnehmer/die-familienzulagen
freiburg,https://www.fr.ch/de/covid19/news/testen-tracken-isolieren-neue-strategie-zur-eindaemmung-des-coronavirus
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/handel/gesetzliche-metrologie
freiburg,https://bdlf.fr.ch/app/de/change_documents/3239
freiburg,https://www.fr.ch/de/rimu/news/interkantonales-gymnasium-der-region-broye-die-rohbauarbeiten-haben-begonnen
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/821.0.81/versions/6486?all_languages=true&diff=split
freiburg,https://www.fr.ch/de/gsd/gesa/gesundheitsfachpersonen-und-institutionen/bewilligung-fuer-den-betrieb-einer-gesundheitsinstitution
freiburg,https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/die-buecherbox-eine-provisorische-und-nachhaltige-bibliothek
freiburg,https://www.fr.ch/de/sr/news
freiburg,https://www.fr.ch/de/vwbd/bba/waehrend-der-lehre/qualifikationskommissionen-und-experteninnen
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/steuern-der-natuerlichen-personen-spezifische-themen
freiburg,https://www.fr.ch/de/sjsd/jvbha/organisation-des-amts-fuer-justizvollzug-und-bewaehrungshilfe-jvbha
freiburg,https://bdlf.fr.ch/app/de/change_documents/743
freiburg,https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/gleichstellung-im-erwerbsleben/gleichstellung-in-der-kantonsverwaltung/plan-fuer-die-gleichstellung-von-frau-und-mann-in-der-kantonale-verwaltung-pgkv/pgkv-analysen-der-situation-der
freiburg,https://www.fr.ch/de/eksd/news/digitalisierung-an-der-obligatorischen-schule-ja-aber-massvoll
freiburg,https://www.fr.ch/de/steuern/natuerliche-personen/liegenschaftsbewertung
freiburg,https://www.fr.ch/de/sjsd/pol/news/nationale-aktionswoche-sensibilisiert-fuer-mehr-sicherheit-im-digitalen-raum
freiburg,https://www.fr.ch/de/bildung-und-schulen/mittelschulen/nachteilsausgleich-in-den-mittelschulen-s2
freiburg,https://www.fr.ch/de/bkad/news/medien-und-informationstechnologien-staerkere-koordination-um-den-beduerfnissen-besser-zu-entsprechen
freiburg,https://www.fr.ch/de/staat-und-recht/agglomerationen/fusion-grossfreiburgs
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/weiterbildungsprogramm-des-staates-freiburg/leichter-gute-berufliche-texte-schreiben
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/unternehmen/aufgaben-des-arbeitsinspektorats/chemikalien-am-arbeitsplatz
freiburg,https://bdlf.fr.ch/app/de/change_documents/3326
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/energie/energienachweis
freiburg,https://www.fr.ch/de/sjsd/pol/news/unwetter-die-kantone-freiburg-waadt-und-neuenburg-koordinieren-sich
freiburg,https://www.fr.ch/de/find/news/ab-2015-machen-sie-ihre-steuererklaerung-anders
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/121.1/versions/6752
freiburg,https://www.fr.ch/de/polizei-und-sicherheit/praevention/cyberkriminalitaet/cyberkriminalitaet-betrug-ueber-sms
freiburg,https://www.fr.ch/de/rimu/news/die-kantone-waadt-wallis-und-freiburg-unterzeichnen-eine-interkantonale-vereinbarung-zur-nachhaltigkeit
freiburg,https://www.fr.ch/de/alltag/versicherungen/kranken-und-unfallversicherung/praemien-krankenkassenwechsel-und-praemienverbilligung
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/lebensmittel/download-bereich-dokumente-gesetzesgrundlagen-und-links-trinkwasser
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/handelregister/wie-kann-ein-unternehmen-im-register-eingetragen-geaendert-und-geloescht-werden
freiburg,https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-einfuehrung-0
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/130.21/versions/6042?all_languages=true&diff=split
freiburg,https://www.fr.ch/de/sjsd/pol/news/betruegereien-mit-falschem-technischen-support-kosten-ihre-opfer-hundertausende-von-schweizer-franken
freiburg,https://www.fr.ch/de/gb
freiburg,https://bdlf.fr.ch/app/de/change_documents/105
freiburg,https://bdlf.fr.ch/app/de/change_documents/3593
freiburg,https://www.fr.ch/de/gsd/kaa/organisation-des-kaa
freiburg,https://www.fr.ch/de/rimu/news/vom-16-bis-zum-22-september-2013-findet-die-diesjaehrige-ausgabe-der-freiburger-mobilitaetswoche-statt
freiburg,https://www.fr.ch/de/find/kstv/news/frchfritax-die-neue-internetadresse-fuer-die-online-steuererklaerung
freiburg,https://www.fr.ch/de/gsd/news/cara-verbunden-mit-meiner-gesundheit-schaffung-des-vereins-cara-zur-entwicklung-des-elektronischen-patientendossiers-in-der-westschweiz
freiburg,https://www.fr.ch/de/bildung-und-schulen/berufsbildung/elektronikerin-efz
freiburg,https://www.fr.ch/de/sjsd/pol/news/tour-de-suisse-2023-durchfahrt-durch-das-freiburgerland
freiburg,https://bdlf.fr.ch/app/de/change_documents/1785
freiburg,https://www.fr.ch/de/sjsd/baka/news
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/landwirtschaftliche-oekonomiebauten
freiburg,https://www.fr.ch/de/grangeneuve/berufsbildungsgaenge-in-grangeneuve/berufsbildung-im-gartenbau/kopas-kurs-fuer-arbeitssicherheit-und-gesundheitsschutz
freiburg,https://www.fr.ch/de/kub/app/master_cat
freiburg,https://bdlf.fr.ch/app/de/change_documents/2410
freiburg,https://www.fr.ch/de/sjsd/pol/news/tour-de-romandie-2023-ein-zeitfahren-in-der-region-chatel-st-denis-les-paccots
freiburg,https://www.fr.ch/de/staat-und-recht/justiz/mediation-im-gerichtsverfahren
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/121.1/versions/6394?all_languages=true&diff=split
freiburg,https://www.parlinfo.fr.ch/de/mitglieder/behoerdenmitglieder/welcome.php?personen_id=19093
freiburg,https://www.fr.ch/de/sjsd/pol/news/verkehrsbeschraenkungen-im-zusammenhang-mit-der-ausstellung-oldtimer-teilemarkt-in-granges-paccot
freiburg,https://www.fr.ch/de/kub/news/von-rero-doc-zu-folia-ein-neuer-institutioneller-depository-server-fuer-die-universitaet-freiburg-und-die-paedagogische-hochschule-freiburg
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/412.0.11/versions/6370
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/planung-der-trinkwasserversorgung/dokumentation-trinkwasser-infrastruktur
freiburg,https://www.fr.ch/de/find/kstv/news/allgemeine-wegleitung-zur-steuererklaerung-fuer-natuerliche-personen
freiburg,https://www.fr.ch/de/gibs/hilfe-migration-m365
freiburg,https://bdlf.fr.ch/app/de/change_documents/4186
freiburg,https://www.fr.ch/de/find/news/eine-legislatur-im-zeichen-der-digitalen-transformation
freiburg,https://www.fr.ch/de/arbeit-und-unternehmen/handelregister
freiburg,https://www.fr.ch/de/rimu/news/mit-dem-velo-sicher-zur-schule-der-staat-freiburg-und-der-vcs-starten-ein-velobus-pilotprojekt-im-kanton-freiburg
freiburg,https://www.fr.ch/de/gsd/news/covid-19-dienste-fuer-hilfe-und-pflege-zu-hause-spitex-und-freiwillige-einsatz-mit-vereinten-kraeften-zur-unterstuetzung-aelterer-und-besonders-gefaehrdeten-personen
freiburg,https://bdlf.fr.ch/app/de/change_documents/3125
freiburg,https://www.fr.ch/de/bildung-und-schulen/obligatorische-schule/formen-des-informationsaustausches
freiburg,https://bdlf.fr.ch/app/de/change_documents/1407
freiburg,https://www.fr.ch/de/alltag/vorgehen-und-dokumente/2008
freiburg,https://bdlf.fr.ch/app/de/change_documents/2047
freiburg,https://www.fr.ch/de/alltag/bei-schwierigkeiten/strafrechtliche-mandate
freiburg,https://bdlf.fr.ch/app/de/texts_of_law/115.1/versions/6967
freiburg,https://www.fr.ch/de/sjsd/pol/news/tour-de-suisse-2019-passagen-auf-freiburger-territorium
freiburg,https://www.fr.ch/de/rimu/news/evaluation-im-externen-mandat-und-verstaerkung-des-brpa-fuer-eine-raschere-bearbeitung-der-dossiers
freiburg,https://bdlf.fr.ch/app/de/change_documents/563
freiburg,https://www.fr.ch/de/sjsd/pol/news/elite-radrennen-grand-prix-de-la-pedale-romande-ankunft-in-la-roche-und-abschnitte-auf-den-freiburger-strassen-0
freiburg,https://www.fr.ch/de/kultur-und-tourismus/kulturerbe/bewegliche-kulturgueter
freiburg,https://www.fr.ch/de/bildung-und-schulen/berufsbildung/welche-berufsbildung/vorlehre
freiburg,https://bdlf.fr.ch/app/de/change_documents/755
freiburg,https://bdlf.fr.ch/app/de/change_documents/426
freiburg,https://www.fr.ch/de/staat-und-recht/parlament/gesetzliche-grundlagen-richtlinien
freiburg,https://www.fr.ch/de/rimu/rubd-ne/news/nachhaltigkeit-von-meinem-balkon-aus-5-indoor-garten
freiburg,https://www.fr.ch/de/rimu/rubd-ne/detektiv-trail-die-verschwundenen-gelehrten/raetseltour-die-parcours
freiburg,https://www.fr.ch/de/sjsd/pol/news/verkehrseinschraenkungen-am-offiziellen-empfang-von-herrn-alain-berset
freiburg,https://www.fr.ch/de/staat-und-recht/amtliche-veroeffentlichungen/amtliche-sammlung-lieferung-nr-10-vom-11-maerz-2016
freiburg,https://www.fr.ch/de/lwa/news/die-agrardatenerhebung-ist-offen
freiburg,https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/luft/dokumentation-luft
